,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO
,OBJID_A,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,EXPOSURE_TIME,nufnu_3keV(erg.s-1.cm-2),nufnu_error_3keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2),pos_err,OBJID_B,ALPHA_J2000,DELTA_J2000,MAG_AUTO,Reliability,LR,duplicates,duplicates_LR,duplicates_R
50,131.0,-4.069475000000068,0.2527402777777778,3.35e+20,0.8,-999/-999,7456.0,4.42226e-14,1.08031e-14,2.67844e-14,1.11908e-14,-999.0,3.7502800000000005e-14,1.5669e-14,-999.0,5.662330000000002e-14,2.36578e-14,-999.0,5.0,6239088.0,-4.070824868379816,0.2527840636576025,23.97032928466797,0.40256722973870546,0.004262757571879782,6239012;6239161,0.00252895901269887;0.003797216783511474,0.23883038307899052;0.358602387182304
51,134.0,-4.138500000000022,0.24161444444444444,3.35e+20,0.8,-999/-999,7249.8,2.29531e-14,8.418e-15,6.95886e-15,6.18338e-15,-999.0,3.89672e-14,1.75335e-14,-999.0,1.47113e-14,1.30719e-14,-999.0,5.0,6237850.0,-4.137423067927443,0.24164305314078666,23.71182632446289,0.4231181139899643,0.005015790304534655,6237738;6237637,0.0039056273798544106;0.0029329325282175783,0.32946785861792127;0.2474140273921145
52,135.0,-4.031662500000095,0.17941972222222222,3.34e+20,0.8,-999/-999,7583.7,3.84005e-14,1.0799200000000001e-14,3.75723e-14,1.40195e-14,-999.0,2.2563499999999998e-14,1.35531e-14,-999.0,3.4071100000000004e-14,2.04653e-14,-999.0,5.0,6231536.0,-4.031081893710791,0.1798368383121487,18.305423736572266,1.0,0.03464986088681361,,,
53,143.0,40.903616666666665,0.5251694444444445,3.16e+20,0.8,-999/-999,4029.5,4.74133e-13,3.20643e-14,2.56438e-13,3.21302e-14,-999.0,8.48517e-13,6.981289999999998e-14,-999.0,4.094e-13,-1.23887e-10,1.21084e-12,5.0,14850121.0,40.90395439864765,0.5258814018654541,19.601612091064453,0.582732962114953,0.03072779985520994,14849845;14849896;14849933,0.005631488537467269;0.004806095780043343;0.011565114791483247,0.1067975583028375;0.09114451549768132;0.21932496408452812
54,144.0,-25.59322083333336,0.66396,4e+20,0.8,-999/-999,6245.3,3.82324e-14,1.1034100000000002e-14,8.935479999999999e-15,7.23999e-15,-999.0,6.0038e-14,2.1819599999999998e-14,-999.0,3.6012099999999997e-14,2.0783500000000002e-14,-999.0,5.0,17030000.0,-25.593819136901,0.6638070143354298,21.57473373413086,0.5604692987455776,0.009871189028522864,17029818;17029954;17030111,0.002841022384241273;0.003401417539212181;0.0014987345630568982,0.16130841166299392;0.19312669400156687;0.0850955955898615
55,145.0,-25.530204166666692,0.5753808333333333,4.12e+20,0.8,-999/-999,5807.6,4.5629199999999996e-14,1.23711e-14,4.28601e-14,1.6390099999999995e-14,-999.0,7.147719999999998e-14,-3.09663e-11,1.88732e-13,8.563289999999998e-14,3.27468e-14,-999.0,5.0,17017379.0,-25.52992700316366,0.5742717784910198,20.278430938720703,0.5653061323635749,0.023188565453548,17017278;17017127;17017261;17017265,0.004732790817530114;0.002794527164248469;0.004110261496347878;0.006193338364208751,0.11537909396350454;0.06812682510140085;0.10020266385852773;0.15098528471299213
56,146.0,-25.713650000000033,0.4543566666666667,4.1e+20,0.8,-999/-999,6393.4,2.41517e-14,1.00632e-14,9.06662e-15,8.75631e-15,-999.0,3.63253e-14,2.0411400000000002e-14,-999.0,1.8141e-14,1.75201e-14,-999.0,5.0,17002110.0,-25.713166114992475,0.4547819855221871,19.206748962402344,0.7056620164709627,0.02755502042500613,17001424;17001491,0.00570951597235263;0.005783931256901037,0.14621613382900006;0.14812184970003728
57,147.0,-25.68770833333332,0.4380411111111111,4.12e+20,0.8,-999/-999,6174.1,8.9935e-14,1.87005e-14,6.49927e-14,2.03383e-14,-999.0,1.0399000000000001e-13,3.2062e-14,-999.0,5.1914300000000005e-14,2.69695e-14,-999.0,5.0,16998367.0,-25.68673195561246,0.43754145805202505,19.812013626098636,0.90013092473824,0.01701236778882576,16998155,0.0018875136853864435,0.09986907526176009
58,161.0,21.29929166666668,-0.024565277777777776,3.16e+20,0.8,-999/-999,4555.7,2.55957e-14,1.07346e-14,1.24398e-14,-1.93385e-11,5.08351e-14,3.2711200000000005e-14,2.0206200000000002e-14,-999.0,4.9484899999999996e-14,3.05675e-14,-999.0,5.0,10571100.0,21.298382692358558,-0.025017882779800497,21.99978828430176,0.30051495242005344,0.009546050614374425,10571091;10571009;10571053;10571068;10571216,0.005893037850384395;0.0032313863651136756;0.004718640677574113;0.003079052358456893;0.005297474866678925,0.18551609045013373;0.10172582976887797;0.14854541799445922;0.09693027099680465;0.1667674383696709
59,165.0,-21.728679166666666,0.7389477777777778,5.54e+20,0.8,-999/-999,3977.8,2.89959e-14,1.27636e-14,9.63437e-15,1.03739e-14,-999.0,2.3588800000000002e-14,1.79766e-14,-999.0,5.2252499999999996e-14,3.25496e-14,-999.0,5.0,2317877.0,-21.728691222789852,0.7406705456689393,21.88368797302246,0.4144838138521345,0.007340938279235535,2317664;2317455,0.00732411253987498;0.0030459864612364233,0.41353379951394403;0.1719823866339214
60,166.0,-21.618554166666684,0.7193247222222222,5.53e+20,0.8,-999/-999,3910.8,2.7487000000000002e-14,1.246e-14,4.11073e-14,2.25971e-14,-999.0,2.2376e-14,-3.03918e-11,1.1101900000000001e-13,2.47783e-14,2.33552e-14,-999.0,5.0,2315422.0,-21.618451679856378,0.718286269409775,20.148733139038086,0.7754189062981967,0.027494480665276603,2315514;2315507,0.0048356864484598635;0.0031274164478168696,0.13637946985488317;0.08820162384692024
61,172.0,17.618479166666674,0.4520169444444445,2.86e+20,0.8,-999/-999,15167.4,2.2506200000000003e-14,5.5196000000000016e-15,3.55976e-14,9.14875e-15,-999.0,6.4379599999999994e-15,-1.41898e-11,4.2541000000000004e-14,9.76414e-15,7.05907e-15,-999.0,5.0,9446590.0,17.61878291297663,0.4509067994054392,24.576284408569336,1.0,0.0035377792498924483,,,
62,174.0,17.802562499999993,0.4863183333333334,2.88e+20,0.8,-999/-999,13282.0,1.75638e-14,5.10896e-15,3.47669e-15,3.08055e-15,-999.0,1.00409e-14,6.268930000000001e-15,-999.0,4.5707e-14,1.62577e-14,-999.0,5.0,9852266.0,17.80218051214561,0.4857875704941717,20.562746047973636,0.8431308252388964,0.01693925255718778,9852318,0.00315164205858924,0.15686917476110354
63,175.0,17.613616666666672,0.46141499999999996,2.86e+20,0.8,-999/-999,14956.6,1.44614e-14,4.553670000000001e-15,2.57462e-14,8.107110000000001e-15,-999.0,8.26673e-15,-1.17076e-11,4.10141e-14,3.7634e-14,-1.77662e-11,6.22383e-14,5.0,9448011.0,17.613599932386233,0.4622441745560356,21.950075149536133,1.0,0.01037909321267471,,,
64,176.0,17.83252916666666,0.4238894444444445,2.89e+20,0.8,-999/-999,13456.0,2.39656e-14,5.80146e-15,1.16545e-14,5.39019e-15,-999.0,2.80055e-14,1.00847e-14,-999.0,2.5505200000000006e-14,1.17961e-14,-999.0,5.0,9845775.0,17.831989913724602,0.423134545394641,19.134336471557614,0.9587242123716517,0.03488019499502328,9845504,0.0015016909998428764,0.04127578762834835
65,177.0,17.832570833333335,0.4476280555555556,2.89e+20,0.8,-999/-999,13215.2,3.46844e-14,6.9065e-15,5.0922399999999996e-14,1.12187e-14,-999.0,1.0493200000000001e-14,6.11689e-15,-999.0,7.95926e-15,6.58511e-15,-999.0,5.0,9848093.0,17.832570237877878,0.4478262114625686,19.07217788696289,0.5889916204302161,0.042141075710562824,9847900;9848259,0.0036652623061072874;0.025741497722965353,0.0512281366475609;0.35978024292222294
66,178.0,17.808691666666675,0.3323383333333333,2.9e+20,0.8,-999/-999,14077.9,3.00127e-14,6.4944599999999994e-15,2.67623e-14,8.27266e-15,-999.0,3.30508e-14,1.10596e-14,-999.0,8.35818e-15,6.90857e-15,-999.0,5.0,9835551.0,17.80937099320121,0.33263505877291083,20.38148307800293,0.62113548886581,0.022776801451764913,9835419;9835443;9835540,0.005510188053418261;0.004927483661315384;0.0034551453950736133,0.1502657586733844;0.1343751000038797;0.09422365245692585
67,180.0,17.875645833333326,0.41814666666666667,2.89e+20,0.8,-999/-999,13288.1,2.2680900000000003e-14,5.93959e-15,5.0528399999999995e-15,3.74777e-15,-999.0,2.91565e-14,1.0809299999999997e-14,-999.0,3.31735e-14,1.42588e-14,-999.0,5.0,9845593.0,17.876583773851408,0.4185405889854961,18.438108444213867,0.7189683882161659,0.03692272662272001,9844529;9844579;9844655,0.003763414073592743;0.005199387866191986;0.005469617543889547,0.07328212183051615;0.10124375569724266;0.10650573425607524
68,181.0,17.819320833333336,0.54772,2.87e+20,0.8,-999/-999,12322.7,2.65018e-14,6.48741e-15,1.18013e-14,5.77771e-15,-999.0,2.2728999999999998e-14,9.51065e-15,-999.0,4.3087999999999996e-14,1.61984e-14,-999.0,5.0,9860575.0,17.81955842681616,0.5478288509847413,19.336200714111328,0.5371753659667656,0.025810523751943766,9859997;9860000;9860106;9860210,0.004298329124417242;0.005780819172571616;0.006462626805049567;0.005696300145884514,0.08945794911583511;0.12031191945029766;0.134501878089463;0.11855288737763855
69,182.0,17.87071666666668,0.552365,2.88e+20,0.8,-999/-999,9003.5,6.47871e-14,1.04941e-14,6.92877e-14,1.44185e-14,-999.0,6.66673e-14,1.7236900000000004e-14,-999.0,1.0529500000000001e-13,-4.0911000000000006e-11,3.342070000000001e-13,5.0,9862371.0,17.871620626945074,0.5518121255358405,18.004119873046875,0.6023020951956455,0.02931000049827652,9860692;9860714;9860856,0.010898646488206619;0.0038092548998411367;0.004645386407162015,0.2239603378727169;0.07827779489268537;0.09545977203895224
70,183.0,17.874587499999986,0.5751644444444445,2.87e+20,0.5529999999999999,+0.14/-0.12,7234.4,3.31201e-13,2.6656e-14,1.75864e-13,2.35745e-14,-999.0,1.98576e-13,3.01883e-14,-999.0,3.92979e-13,5.30946e-14,-999.0,5.0,9863786.0,17.87476028183779,0.5754033907743041,18.46357536315918,1.0,0.043611117253101475,,,
71,190.0,-0.8891708333333668,-0.3926611111111111,3.23e+20,0.8,-999/-999,9222.9,1.7815599999999994e-14,6.42758e-15,1.6111600000000006e-14,8.30602e-15,-999.0,2.2733500000000002e-14,1.17198e-14,-999.0,8.59437e-15,-2.47749e-11,1.1376500000000002e-13,5.0,54716.0,-0.8888047371038965,-0.3919366828237232,24.438655853271484,0.526760800137565,0.0043137816177527795,54691,0.0038754792699712574,0.473239199862435
72,194.0,-0.9679916666667054,-0.6650138888888889,3.19e+20,0.8,-999/-999,8434.2,5.2708000000000004e-14,1.38155e-14,3.568180000000001e-14,1.56813e-14,-999.0,5.0479e-14,2.2184400000000006e-14,-999.0,5.08894e-14,2.74476e-14,-999.0,5.0,29199.0,-0.9671902714484304,-0.6654310405821939,21.431053161621094,1.0,0.012981615771440724,,,
73,211.0,23.66988333333333,0.6168311111111111,2.54e+20,0.584,+0.17/-0.15,12351.9,1.42725e-13,1.48571e-14,7.04315e-14,1.18799e-14,-999.0,1.01409e-13,1.80578e-14,-999.0,1.67554e-13,2.9017599999999996e-14,-999.0,5.0,11000024.0,23.669712987347477,0.6167134386389509,18.83268165588379,1.0,0.030511708759339135,,,
74,213.0,23.709475,0.5924955555555556,2.56e+20,0.8,-999/-999,13071.3,3.74557e-14,7.646800000000001e-15,3.2904e-14,9.487200000000002e-15,-999.0,2.1565900000000006e-14,9.32342e-15,-999.0,4.10359e-14,1.59695e-14,-999.0,5.0,10996975.0,23.70772683146502,0.5927697970037208,24.97271728515625,1.0,0.002120583527302158,,,
75,214.0,23.57552916666665,0.5800841666666666,2.49e+20,0.8,-999/-999,12832.4,3.41231e-14,7.083440000000001e-15,2.24202e-14,7.52351e-15,-999.0,2.76716e-14,1.03057e-14,-999.0,4.21515e-14,1.56984e-14,-999.0,5.0,10995784.0,23.57620493578733,0.5800586781145404,20.81195068359375,0.5547175533191762,0.016390308776402775,10995563;10995762;10995835,0.005848431506068751;0.0032808903404128427;0.00402749417662966,0.19793572287496966;0.11103924197953789;0.13630748182631638
76,215.0,23.72207499999999,0.5588919444444445,2.56e+20,0.8,-999/-999,12949.6,1.4843e-14,5.05235e-15,9.784799999999999e-15,-8.8704e-12,2.4552e-14,1.64849e-14,8.43177e-15,-999.0,3.34578e-14,1.486e-14,-999.0,5.0,10995001.0,23.72295530197454,0.5594221394990136,17.996479034423828,0.6367675162239859,0.02958629652289322,10993406;10993521,0.0030585229996915497;0.013818443393744816,0.0658266942035323;0.2974057895724818
77,216.0,23.5694125,0.5489061111111111,2.49e+20,0.8,-999/-999,13275.5,1.3068899999999999e-14,4.7677e-15,4.58285e-15,3.74982e-15,-999.0,2.03568e-14,9.59508e-15,-999.0,1.034e-14,8.46046e-15,-999.0,5.0,10992491.0,23.56999241576022,0.5486310188093402,23.40998268127441,0.37870065544057124,0.005024629361110484,10992538;10992403,0.004244757793378527;0.003998689594057806,0.3199226137912891;0.3013767307681395
78,217.0,23.74301666666668,0.6016880555555555,2.57e+20,0.8,-999/-999,12172.8,2.50388e-14,6.4202e-15,4.890270000000001e-15,3.7085299999999995e-15,-999.0,2.88298e-14,1.0931e-14,-999.0,4.38806e-14,1.66377e-14,-999.0,5.0,10998036.0,23.74296078676814,0.6000311624591521,20.676570892333984,0.47009233603817774,0.013162241791948998,10997951;10997984;10998280,0.008812195907375584;0.00289056606634235;0.003134265277681284,0.31472949860700367;0.10323719743780459;0.11194096791701393
79,218.0,23.739837499999997,0.6616963888888889,2.57e+20,0.8,-999/-999,13128.6,1.19388e-14,4.6444e-15,5.24815e-15,4.08323e-15,-999.0,1.5464099999999995e-14,8.53888e-15,-999.0,1.1768600000000001e-14,9.15637e-15,-999.0,5.0,11004768.0,23.741594111356157,0.6622506828230094,22.91922378540039,0.5226940433726924,0.004638536040406608,11004823,0.004235749211585883,0.4773059566273075
80,219.0,23.67366250000001,0.7247772222222222,2.54e+20,0.8,-999/-999,11797.2,1.7057499999999994e-14,5.4584e-15,3.74286e-15,3.32832e-15,-999.0,1.6576699999999998e-14,8.64565e-15,-999.0,3.36673e-14,1.52583e-14,-999.0,5.0,11012079.0,23.673902361556586,0.7252258569852965,24.12518882751465,0.35205435161839194,0.0044839280605785715,11011921;11012204,0.004382463102819475;0.0038700742146493454,0.3440878589732675;0.30385778940834063
81,220.0,23.77052916666668,0.6825305555555555,2.58e+20,0.8,-999/-999,13246.4,2.04155e-14,6.0126000000000015e-15,6.52872e-15,4.51193e-15,-999.0,3.36436e-14,1.2458e-14,-999.0,1.46289e-14,1.01099e-14,-999.0,5.0,11007130.0,23.771164960924832,0.6818614467099837,20.354930877685547,0.7174621249121659,0.02250581486526737,11007182;11007083,0.0047584292626223195;0.00410440110620208,0.1516938084865332;0.13084406660130077
82,222.0,23.740016666666666,0.4611075,2.54e+20,0.8,-999/-999,11778.8,2.1083099999999997e-14,6.41362e-15,1.85082e-14,7.93142e-15,-999.0,2.73236e-14,1.17091e-14,-999.0,1.6637e-14,-2.52868e-11,9.15064e-14,5.0,10985007.0,23.74129031010559,0.4606644108288561,19.884599685668945,1.0,0.018714199590249527,,,
83,223.0,23.632837499999994,0.4293063888888889,2.51e+20,0.8,-999/-999,11229.5,2.35407e-14,6.8155000000000004e-15,2.06404e-14,8.455549999999998e-15,-999.0,2.28969e-14,1.07819e-14,-999.0,1.1622100000000001e-14,9.521739999999999e-15,-999.0,5.0,10982257.0,23.632512535971646,0.43053631498003375,20.389497756958008,0.6410644220903613,0.019617463219331433,10981932;10981946;10982233,0.0032647109578589763;0.0033828667952146554;0.004336350312675873,0.10668504995230779;0.11054617627349186;0.14170435168383894
84,224.0,23.798229166666662,0.7279394444444445,2.58e+20,0.8,-999/-999,12769.2,1.88987e-14,6.2859e-15,1.66271e-14,-1.10455e-11,4.38453e-14,3.91789e-14,1.43479e-14,-999.0,1.49036e-14,1.09178e-14,-999.0,5.0,11012479.0,23.79867703140427,0.7283235232416764,21.369009017944336,0.8056025890938947,0.014034398760084856,11012200,0.003386596343555651,0.1943974109061052
85,225.0,12.627933333333347,0.1906358333333333,2.42e+20,0.8,-999/-999,4313.5,5.2857299999999995e-14,1.4946799999999997e-14,5.274580000000002e-14,2.05168e-14,-999.0,1.96295e-14,1.47089e-14,-999.0,5.98251e-14,3.1732599999999993e-14,-999.0,5.0,8471827.0,12.628379260978962,0.19033481960166765,19.633195877075195,0.7276339782093054,0.030740839043685415,8471653;8471729,0.004444440407095082;0.007062388970831823,0.1051996612627615;0.1671663605279332
86,227.0,12.814516666666664,0.12217194444444444,2.62e+20,0.8,-999/-999,4660.9,2.7149099999999998e-14,1.13577e-14,2.86945e-14,1.6011000000000006e-14,-999.0,1.9853299999999998e-14,-2.93603e-11,9.27336e-14,4.27365e-14,2.83168e-14,-999.0,5.0,8464974.0,12.814048351432971,0.12365005743079535,24.694271087646484,0.5040651521431002,0.0033618424727287037,8464604,0.0033076177318408484,0.49593484785689973
87,264.0,18.16532083333334,0.3281075,2.92e+20,0.831,+0.16/-0.13,20389.0,1.1053800000000001e-13,9.29568e-15,9.1219e-14,1.14887e-14,-999.0,8.30854e-14,1.30619e-14,-999.0,1.16933e-13,1.88547e-14,-999.0,5.0,9835196.0,18.165335032227546,0.3287739125801708,19.42299461364746,0.7643543109947766,0.029906508570377698,9834861;9834952;9835066,0.004059201052702137;0.0020263430772734362;0.003134446804118117,0.10374557152086274;0.051789531466822504;0.0801105860175381
88,265.0,18.060554166666666,0.2874825,2.92e+20,0.8,-999/-999,19859.1,2.01183e-14,4.56291e-15,4.49194e-15,2.90989e-15,-999.0,6.46737e-15,4.18958e-15,-999.0,5.8849e-14,1.56661e-14,-999.0,5.0,9829860.0,18.060342858653577,0.2867251050576931,24.705364227294922,0.27945648957102287,0.004245360648284981,9829799;9830097;9830117,0.0031338637374013706;0.0038032106703374128;0.004009055593564595,0.20629073273242532;0.25035138144527425;0.2639013962512775
89,266.0,18.17657083333333,0.3536375,2.92e+20,0.8,-999/-999,21617.8,9.17283e-15,3.18021e-15,5.45697e-15,3.3270000000000002e-15,-999.0,1.0475700000000001e-14,5.35512e-15,-999.0,7.943529999999999e-15,5.9819e-15,-999.0,5.0,9838132.0,18.177937865193158,0.3547379565966476,20.533143997192386,1.0,0.012141248310494658,,,
90,267.0,18.150325000000013,0.20547944444444446,2.93e+20,0.8,-999/-999,21538.6,2.19376e-14,4.70288e-15,1.6784299999999995e-14,5.5083199999999995e-15,-999.0,8.049580000000001e-15,4.556100000000001e-15,-999.0,3.66196e-14,1.20179e-14,-999.0,5.0,9819461.0,18.15020134039233,0.2051011671443983,23.30153465270996,0.6327037107997472,0.006789514978497456,9819592,0.003941439910190339,0.3672962892002528
91,268.0,18.166045833333328,0.4045488888888889,2.91e+20,0.8,-999/-999,21818.0,1.1499899999999999e-14,3.5937199999999996e-15,1.2821799999999999e-14,5.06311e-15,-999.0,3.69522e-15,3.16048e-15,-999.0,1.12091e-14,7.0057e-15,-999.0,5.0,9843339.0,18.166795994907567,0.40390945077163737,20.163976669311523,0.7270080402976046,0.02844624964085147,9843084;9843304;9843439,0.0031171509811117135;0.003982199272993887;0.0035822337246090245,0.07966582079190208;0.10177408010144896;0.09155205880904455
92,269.0,18.203499999999988,0.3855308333333334,2.91e+20,0.8,-999/-999,21581.3,3.02978e-14,5.39058e-15,1.80156e-14,5.53662e-15,-999.0,2.92029e-14,8.39953e-15,-999.0,3.44465e-14,1.11445e-14,-999.0,5.0,9841591.0,18.203801818986076,0.3863127433329373,20.653860092163086,0.5470900891389378,0.017560914665043587,9841380;9841385,0.0053253646095516565;0.009212482910409091,0.16590560654203423;0.28700430431902796
93,270.0,18.2167125,0.3946716666666667,2.91e+20,0.8,-999/-999,21431.2,1.42643e-14,4.00838e-15,1.15665e-14,4.81895e-15,-999.0,9.99842e-15,5.37584e-15,-999.0,1.51646e-14,8.15356e-15,-999.0,5.0,9842393.0,18.216244831391496,0.3945584318956735,21.49100685119629,0.6669078350866062,0.011572400905679656,9842340,0.0057799232039581275,0.3330921649133938
94,271.0,18.200620833333346,0.4123361111111111,2.91e+20,0.8,-999/-999,21671.4,9.17504e-15,3.31728e-15,7.44053e-15,-5.91395e-12,1.80353e-14,7.85946e-15,4.76471e-15,-999.0,2.38517e-14,1.02714e-14,-999.0,5.0,9844250.0,18.200234930142614,0.41298979117086143,21.435569763183594,0.7969850491265226,0.01325584712410943,9843906,0.0033766444623231336,0.2030149508734774
95,272.0,18.266308333333345,0.320995,2.92e+20,-0.105,+0.26/-0.20,21896.2,8.41252e-14,1.1984999999999999e-14,5.99639e-15,3.00017e-15,-999.0,4.97176e-14,1.17202e-14,-999.0,1.31224e-13,2.50407e-14,-999.0,5.0,9834638.0,18.265474584312813,0.3192859033132709,18.518842697143555,0.5231422558094375,0.02968719093938217,9834737;9834078,0.02490624639806575;0.0021543986664480782,0.43889332443189233;0.03796441975867007
96,273.0,18.26968333333332,0.2455277777777778,2.93e+20,0.8,-999/-999,21888.4,9.921689999999999e-15,3.4579999999999998e-15,2.9517700000000002e-15,2.54173e-15,-999.0,1.69947e-14,7.31748e-15,-999.0,6.440089999999999e-15,5.54549e-15,-999.0,5.0,9824924.0,18.27029562502728,0.2458722781007113,21.39347648620605,0.676300867891028,0.013966738975754019,9824798;9824868,0.004887375144537144;0.0017975508987229365,0.23665768062949455;0.0870414514794774
97,274.0,17.971920833333346,0.22503972222222224,2.92e+20,0.898,+0.24/-0.18,11971.3,7.392139999999998e-14,8.642799999999998e-15,3.65855e-14,8.897280000000002e-15,-999.0,1.0248099999999999e-13,1.74936e-14,-999.0,7.62827e-14,1.85513e-14,-999.0,5.0,9822820.0,17.971580835720907,0.22568318475970855,18.476322174072266,0.4411336883243834,0.04213098200299095,9822152;9821945;9822036;9822082;9822323;9822457;9822478,0.008231518218477472;0.0026056902154963793;0.0033210015254697993;0.0033380761502294293;0.014534740261557176;0.012367868814149256;0.008976276882570371,0.08618835402337736;0.02728295617014275;0.03477264431570555;0.03495142467730348;0.15218642613083283;0.1294981348004292;0.09398637155782548
98,275.0,18.09759166666666,0.10472166666666667,2.93e+20,0.8,-999/-999,12620.0,4.4151699999999997e-14,7.6076e-15,9.8557e-15,4.87598e-15,-999.0,5.67202e-14,1.3781999999999999e-14,-999.0,6.45087e-14,1.82424e-14,-999.0,5.0,9807504.0,18.098076968753503,0.1060181138602736,22.138652801513672,0.5038844926056634,0.00652742222897527,9807308;9807205,0.0026735062515378053;0.0037532749624644554,0.20638136982379354;0.2897341375705431
99,276.0,18.31536666666668,0.23402444444444445,2.93e+20,0.8,-999/-999,21346.4,2.38325e-14,5.5328e-15,8.51443e-15,4.4363e-15,-999.0,3.0624e-14,1.0153499999999999e-14,-999.0,2.78676e-14,1.18778e-14,-999.0,5.0,9823515.0,18.31656451278743,0.2351239907127469,21.124425888061523,1.0,0.010067626188901205,,,
100,312.0,33.70425,-0.6296208333333334,2.7e+20,0.8,-999/-999,124648.0,4.9358e-15,1.07032e-15,3.17373e-15,1.13556e-15,-999.0,5.79477e-15,1.86602e-15,-999.0,3.5237699999999997e-15,1.7858599999999994e-15,-999.0,5.0,12295546.0,33.70348022176547,-0.6300993370148004,21.928958892822266,0.5822983060733881,0.010127919558241008,12295445;12295700,0.004250711830934732;0.003014377404781783,0.244391978483416;0.17330971544319596
101,313.0,33.69944583333333,-0.6224336111111112,2.7e+20,0.8,-999/-999,121250.0,9.003e-15,1.35848e-15,4.82368e-15,1.3553900000000001e-15,-999.0,9.15821e-15,2.2555299999999998e-15,-999.0,1.07098e-14,3.00929e-15,-999.0,5.0,12296359.0,33.69959101323519,-0.622467481114739,21.70499038696289,0.5988410866776424,0.01012255149602461,12296293,0.006781017282437654,0.40115891332235765
102,324.0,33.71280833333333,-0.6202197222222222,2.7e+20,0.8,-999/-999,115476.0,3.7035699999999996e-15,9.74262e-16,2.01513e-15,9.51149e-16,-999.0,3.67888e-15,1.54669e-15,-999.0,4.47407e-15,2.1117799999999998e-15,-999.0,5.0,12296583.0,33.714261426951296,-0.619745574242057,23.25532150268555,0.20549519219425924,0.005439641934475014,12296457;12296452;12296491;12296544;12296657,0.0037566509800519947;0.003605519931240611;0.005248232787183005;0.005069966502215526;0.0033508842220235503,0.14191627398486864;0.13620694526505234;0.19826426413239098;0.19152983842341567;0.12658748600001316
103,328.0,33.700341666666645,-0.6034288888888889,2.7e+20,0.8,-999/-999,108963.0,8.159100000000003e-15,1.33103e-15,4.12245e-15,1.26731e-15,-999.0,8.02761e-15,2.14211e-15,-999.0,1.06774e-14,3.05508e-15,-999.0,5.0,12298389.0,33.70057012252131,-0.6034203331217781,20.44390106201172,0.755795558748787,0.02171638834332823,12298284,0.007016763223848905,0.2442044412512129
104,330.0,33.48613333333333,-0.7907472222222223,2.51e+20,0.8,-999/-999,129713.0,3.62039e-15,9.81432e-16,3.46398e-15,1.26941e-15,-999.0,2.56162e-15,1.3366799999999999e-15,-999.0,2.60071e-15,1.64799e-15,-999.0,5.0,12281452.0,33.485513193560074,-0.7917771342744371,22.10513687133789,0.4342601386056077,0.00719765267140677,12281431;12281654,0.003727190846402573;0.0056496749137421925,0.22487475951683933;0.34086510187755287
105,334.0,33.55154166666665,-0.6196947222222222,2.66e+20,0.8,-999/-999,106336.0,5.67167e-15,1.20586e-15,3.533870000000001e-15,1.2771300000000001e-15,-999.0,4.31122e-15,1.7145700000000002e-15,-999.0,7.870260000000003e-15,2.8442799999999997e-15,-999.0,5.0,12296551.0,33.55092485115605,-0.6199834887808752,24.22131729125977,0.5812132732277429,0.004608174823922222,12296532,0.0033203688556309335,0.41878672677225715
106,336.0,33.711654166666676,-0.5849155555555556,2.71e+20,0.8,-999/-999,69860.2,9.07904e-15,1.6472400000000001e-15,7.3019e-15,1.82122e-15,-999.0,8.524760000000002e-15,2.49894e-15,-999.0,6.4809200000000004e-15,2.6667100000000003e-15,-999.0,5.0,12300535.0,33.711852998097164,-0.5840986049670656,20.80388641357422,0.43917928151653496,0.015813419201385633,12300228;12300271,0.013363255702930923;0.006830076476987534,0.3711319458236261;0.18968877265983897
107,339.0,33.79197499999998,-0.6112122222222222,2.82e+20,1.143,+0.12/-0.10,30680.9,5.57735e-14,3.2048000000000003e-15,5.5294500000000014e-14,5.26875e-15,-999.0,8.212849999999998e-14,7.245619999999999e-15,-999.0,5.1753499999999995e-14,6.9850099999999995e-15,-999.0,5.0,12297633.0,33.792781632234174,-0.6112206281076528,19.99464988708496,0.612104292888337,0.02224292437551636,12297381;12297412;12297551,0.003675198246241723;0.006188062953084523;0.004232269544559761,0.10113798823218013;0.17028965410751598;0.11646806477196674
108,364.0,-36.54827500000005,-0.6974808333333333,3.66e+20,0.7609999999999999,+0.25/-0.19,68139.3,2.38062e-14,3.0708300000000002e-15,1.23208e-14,2.96498e-15,-999.0,2.4318900000000006e-14,4.80479e-15,-999.0,2.5937299999999998e-14,6.24174e-15,-999.0,5.0,5024210.0,-36.54761362764043,-0.697492053419802,19.668407440185547,0.737280597137349,0.027003840159342284,5023814;5023940,0.003189776122114533;0.006432656353670874,0.08708983722944465;0.1756295656332065
