,ID,RA,DEC,countrates_0.3-10keV(ph.s-1),countrates_error_0.3-10keV(ph.s-1),exposure_time(s),countrates_0.3-1keV(ph.s-1),countrates_error_0.3-1keV(ph.s-1),upper_limit_0.3-1keV(ph.s-1),countrates_1-2keV(ph.s-1),countrates_error_1-2keV(ph.s-1),upper_limit_1-2keV(ph.s-1),countrates_2-10keV(ph.s-1),countrates_error_2-10keV(ph.s-1),upper_limit_2-10keV(ph.s-1)
144,144,334.40677916666664,0.66396,0.002668,0.0007700000000000001,6245.3,0.00033360000000000003,0.0002703,-999.0,0.001668,0.0006062,-999.0,0.0006671,0.00038500000000000003,-999.0
145,145,334.4697958333333,0.5753808333333333,0.003172,0.00086,5807.6,0.001586,0.0006065,-999.0,0.001983,-0.8591,1.651,0.001586,0.0006065,-999.0
146,146,334.28634999999997,0.4543566666666667,0.00168,0.0007,6393.4,0.000336,0.00032450000000000003,-999.0,0.001008,0.0005664,-999.0,0.000336,0.00032450000000000003,-999.0
147,147,334.3122916666667,0.4380411111111111,0.006252000000000001,0.0013,6174.1,0.002405,0.0007526,-999.0,0.002885,0.0008895,-999.0,0.0009615,0.0004995,-999.0
148,156,353.82378333333327,1.05196,0.02138,0.0026,3575.9,0.005201,0.001263,-999.0,0.01329,0.0020800000000000003,-999.0,0.002889,0.0009657,-999.0
149,157,353.84032499999995,0.9645838888888888,0.00245,0.0009599999999999999,4034.4,0.0005958,-0.959,1.321,0.00147,0.00072,-999.0,0.0009799,0.0006,-999.0
150,158,312.2440541666667,0.45554055555555556,0.004793,0.0013,3971.9,0.001743,0.0007583,-999.0,0.00305,0.001029,-999.0,0.0,-1.2990000000000002,0.601
151,159,311.9593375,0.4364280555555556,0.005997,0.0018,3690.7,0.0009992,0.0007615,-999.0,0.001999,0.001038,-999.0,0.002999,0.001315,-999.0
152,160,21.37065,-0.09844722222222221,0.052520000000000004,0.0036,4196.2,0.01415,0.0018859999999999999,-999.0,0.0216,0.002314,-999.0,0.01676,0.0020570000000000002,-999.0
153,161,21.299291666666665,-0.024565277777777776,0.001836,0.0007700000000000001,4555.7,0.0004948,-0.7692,1.101,0.0009179,0.000567,-999.0,0.0009179,0.000567,-999.0
154,162,21.3475625,-0.18218694444444444,0.002286,0.00085,4645.7,0.0004572,0.0003764,-999.0,0.0004572,0.0003764,-999.0,0.001371,0.0006678999999999999,-999.0
155,163,21.197441666666663,-0.047071944444444444,0.003582,0.0011,4695.5,0.0005117,0.0004141,-999.0,0.0005117,0.0004141,-999.0,0.002559,0.0009059,-999.0
156,164,21.43474583333333,-0.26197944444444443,0.002633,0.001,4336.4,0.001505,0.0007618999999999999,-999.0,0.0011279999999999999,0.0006667000000000001,-999.0,0.0018809999999999999,-0.999,0.9443
157,165,338.27132083333333,0.7389477777777778,0.0019309999999999998,0.00085,3977.8,0.0003218,0.00034649999999999997,-999.0,0.0006435,0.0004904,-999.0,0.0009656,0.0006014999999999999,-999.0
158,166,338.3814458333333,0.7193247222222222,0.001831,0.0008300000000000001,3910.8,0.001374,0.0007553,-999.0,0.0006105,-0.8292,1.6540000000000001,0.00045789999999999996,0.0004316,-999.0
159,167,338.44998749999996,0.7261766666666667,0.0027949999999999997,0.001,3801.4,0.001397,0.0007,-999.0,0.001397,0.0007,-999.0,0.0006988,-0.999,1.101
160,168,17.7473375,0.43367805555555555,0.002355,0.00047999999999999996,13505.0,0.0,-0.4795,0.3659,0.0007849,0.0002753,-999.0,0.00157,0.0003953,-999.0
161,169,17.662449999999996,0.3681672222222222,0.0011359999999999999,0.00033999999999999997,14745.7,0.00101,0.0003238,-999.0,0.0001262,0.0001133,-999.0,0.0007569,-0.3397,0.7345
162,170,17.624841666666665,0.43956500000000004,0.0007921,0.00029,15127.6,0.0006789,0.0002673,-999.0,8.806e-05,-0.2897,0.9449,0.00011320000000000001,0.00010800000000000001,-999.0
163,6608,17.678825,0.3375461111111111,0.004188,0.0009199999999999999,6617.7,0.004188,0.0009199999999999999,-999.0,0.0009307,-0.9191,0.7354,0.0008376,-0.9191,0.7354
164,172,17.618479166666663,0.45201694444444446,0.0016309999999999999,0.0004,15167.4,0.001449,0.0003724,-999.0,0.00018130000000000002,-0.3996,0.7345,0.00018119999999999999,0.000131,-999.0
165,173,17.640116666666664,0.4921788888888889,0.0007768,0.0003,14298.9,0.000259,0.0001714,-999.0,0.0001295,0.0001224,-999.0,0.00038849999999999996,0.0002082,-999.0
166,174,17.802562499999997,0.48631833333333335,0.0012720000000000001,0.00037,13282.0,0.0001413,0.0001252,-999.0,0.0002827,0.00017649999999999998,-999.0,0.0008482000000000001,0.0003017,-999.0
167,175,17.61361666666667,0.461415,0.001048,0.00033,14956.6,0.001048,0.00033,-999.0,0.00023280000000000002,-0.3297,1.102,0.0006984,-0.3297,1.102
168,176,17.832529166666664,0.4238894444444445,0.0017350000000000002,0.00042,13456.0,0.00047330000000000007,0.0002189,-999.0,0.0007884,0.0002839,-999.0,0.00047330000000000007,0.0002189,-999.0
169,177,17.83257083333333,0.44762805555555557,0.0025109999999999998,0.0005,13215.2,0.002068,0.0004556,-999.0,0.00029539999999999997,0.00017219999999999998,-999.0,0.00014769999999999999,0.0001222,-999.0
170,178,17.808691666666665,0.3323383333333333,0.002172,0.00047000000000000004,14077.9,0.001086,0.0003357,-999.0,0.0009302999999999999,0.0003113,-999.0,0.0001551,0.00012819999999999997,-999.0
171,6615,17.852179166666666,0.4455011111111111,0.006523,0.0012,4650.8,0.003011,0.0008347999999999999,-999.0,0.002008,0.0006783,-999.0,0.001505,0.0005739,-999.0
172,180,17.87564583333333,0.41814666666666667,0.0016420000000000002,0.00043,13288.1,0.0002052,0.00015219999999999999,-999.0,0.0008208,0.0003043,-999.0,0.0006156000000000001,0.00026460000000000003,-999.0
173,181,17.819320833333332,0.54772,0.0019199999999999998,0.00047000000000000004,12322.7,0.00047999999999999996,0.00023500000000000002,-999.0,0.00064,0.0002678,-999.0,0.0007996,0.00030060000000000004,-999.0
174,182,17.870716666666667,0.552365,0.004692,0.0007599999999999999,9003.5,0.002816,0.000586,-999.0,0.001877,0.0004853,-999.0,0.001954,-0.7592,1.3219999999999998
175,183,17.874587499999997,0.5751644444444445,0.019880000000000002,0.0016,7234.4,0.007542,0.001011,-999.0,0.005484,0.0008336999999999999,-999.0,0.006856,0.0009263,-999.0
176,184,317.82739166666664,-1.2307425,0.0045130000000000005,0.0012,4222.1,0.003385,0.00105,-999.0,0.001129,0.0006,-999.0,0.0,-1.199,1.655
177,185,317.8574083333333,-1.0669233333333332,0.002675,0.00095,4617.1,0.0008916,0.0005637000000000001,-999.0,0.00044589999999999994,0.000399,-999.0,0.0013369999999999999,0.0006967000000000001,-999.0
178,186,317.846075,-1.3498844444444444,0.00293,0.001,4790.8,0.001256,0.0006471000000000001,-999.0,0.001675,0.0007647,-999.0,0.001465,-0.999,0.9439
179,187,317.98652083333326,-1.2630952777777777,0.003619,0.0012,3705.2,0.001552,-1.199,2.2030000000000003,0.003619,0.0012,-999.0,0.0018100000000000002,-1.199,2.2030000000000003
180,1570,359.01615416666664,-0.3982813888888889,0.008908,0.0009199999999999999,11529.7,0.004808,0.000667,-999.0,0.003535,0.000575,-999.0,0.0005656000000000001,0.00022999999999999998,-999.0
181,1577,358.8900625,-0.4699513888888889,0.0024530000000000003,0.00056,10325.0,0.001051,0.000371,-999.0,0.001051,0.000371,-999.0,0.00035039999999999995,0.00021,-999.0
182,1573,359.1116125,-0.3912927777777778,0.00119,0.00039,11669.3,0.00047569999999999996,0.0002446,-999.0,0.0007136,0.0003041,-999.0,0.00019830000000000002,-0.3896,1.321
183,1575,359.12647499999997,-0.4148163888888889,0.001245,0.00041,12291.3,0.001037,0.00037689999999999995,-999.0,0.00020739999999999997,0.0001653,-999.0,0.000366,-0.4096,1.102
184,1580,359.0209541666666,-0.5799588888888889,0.008399,0.0012,9688.7,0.001999,0.0005733,-999.0,0.004399,0.0008667,-999.0,0.001999,0.0005733,-999.0
185,193,359.11129999999997,-0.6249880555555556,0.0027760000000000003,0.00085,8191.0,0.0013880000000000001,0.0006046000000000001,-999.0,0.0013880000000000001,0.0006046000000000001,-999.0,0.0006035,-0.8491,1.653
186,194,359.0320083333333,-0.6650138888888889,0.0037770000000000004,0.00099,8434.2,0.001416,0.0006223,-999.0,0.001416,0.0006223,-999.0,0.0009439,0.0005091000000000001,-999.0
187,195,359.09017916666664,-0.6449597222222222,0.002287,0.00081,8100.6,0.000762,0.00044860000000000006,-999.0,0.001143,0.0005545,-999.0,0.00038110000000000005,0.00031779999999999997,-999.0
188,196,359.14927916666664,-0.6708388888888889,0.0035859999999999998,0.0012,7871.1,0.0014349999999999999,0.0007459,-999.0,0.0007172999999999999,0.0005514,-999.0,0.0014349999999999999,0.0007459,-999.0
189,197,5.667445833333333,1.3046308333333334,0.003016,0.00059,13456.2,0.002293,0.0005078,-999.0,0.000724,0.0002838,-999.0,0.0,-0.5894,0.2648
190,198,5.654483333333332,1.2599130555555555,0.0009689999999999999,0.00036,13484.3,0.0007366,-0.3596,0.9441,0.00041530000000000007,0.0002371,-999.0,0.0005537999999999999,0.0002722,-999.0
191,199,5.648587499999999,1.3678375,0.008154999999999999,0.0009,13475.7,0.0032409999999999995,0.0005549999999999999,-999.0,0.002554,0.000495,-999.0,0.002357,0.00047249999999999994,-999.0
192,200,5.566183333333332,1.2872502777777777,0.0016300000000000002,0.00044,13484.3,0.000713,0.000291,-999.0,0.0006111000000000001,0.0002697,-999.0,0.0003056,0.0001916,-999.0
193,201,5.6277374999999985,1.3735225,0.00213,0.0005099999999999999,13484.3,0.0006389999999999999,0.000281,-999.0,0.000426,0.000229,-999.0,0.001065,0.0003643,-999.0
194,202,5.615637499999999,1.4036797222222221,0.00234,0.00053,13484.3,0.0005200000000000001,0.0002504,-999.0,0.00091,0.000332,-999.0,0.00091,0.000332,-999.0
195,203,5.7374874999999985,1.3578941666666668,0.00456,0.0007,13484.3,0.001773,0.00043620000000000003,-999.0,0.0019,0.0004523,-999.0,0.0008865,0.0003069,-999.0
196,204,5.587691666666665,1.4115369444444443,0.0012720000000000001,0.00041,13249.1,0.0006362,0.000291,-999.0,0.0003181,0.000205,-999.0,0.0003181,0.000205,-999.0
197,205,5.513608333333332,1.3264275,0.0013800000000000002,0.00042,13484.3,0.00011499999999999999,0.0001216,-999.0,0.0008049,0.0003205,-999.0,0.00045999999999999996,0.0002432,-999.0
198,206,5.763658333333334,1.2589719444444445,0.0129,0.0011,13484.3,0.0063880000000000004,0.0007621,-999.0,0.0038090000000000003,0.0005893,-999.0,0.002703,0.000495,-999.0
199,207,5.6315583333333326,1.152033611111111,0.0009689999999999999,0.00037,13484.3,0.0004798,-0.3696,0.8286,0.0003633,0.00022319999999999998,-999.0,0.0006058,0.0002937,-999.0
200,208,5.652883333333332,1.1473869444444444,0.00297,0.0006,13484.3,0.002228,0.000516,-999.0,0.000594,0.00027,-999.0,0.0001485,0.000132,-999.0
201,209,5.630295833333332,1.136693888888889,0.002046,0.0005099999999999999,13445.7,0.0009445,0.0003483,-999.0,0.000787,0.00031719999999999996,-999.0,0.0003148,0.000199,-999.0
202,210,5.7198208333333325,1.4547513888888888,0.004667,0.0007599999999999999,13464.1,0.001333,0.00041799999999999997,-999.0,0.002,0.000513,-999.0,0.001333,0.00041799999999999997,-999.0
203,211,23.66988333333333,0.6168311111111111,0.008838,0.0009199999999999999,12351.9,0.003074,0.0005185,-999.0,0.0028179999999999998,0.0005017999999999999,-999.0,0.0029460000000000003,0.0005102,-999.0
204,212,23.602354166666665,0.6251916666666667,0.006862,0.00084,13006.6,0.003563,0.0006262,-999.0,0.002375,0.0005116000000000001,-999.0,0.0009241,0.0003207,-999.0
205,213,23.709474999999998,0.5924955555555556,0.0027429999999999998,0.00056,13071.3,0.001371,0.0003953,-999.0,0.0006095,0.00026349999999999995,-999.0,0.0007618999999999999,0.0002965,-999.0
206,214,23.575529166666662,0.5800841666666666,0.0025050000000000003,0.0005200000000000001,12832.4,0.0009392999999999999,0.00031519999999999996,-999.0,0.0007827000000000001,0.0002915,-999.0,0.0007827000000000001,0.0002915,-999.0
207,215,23.722074999999997,0.5588919444444445,0.0010869999999999999,0.00037,12949.6,0.0004077,-0.3696,0.9413,0.0004659,0.0002383,-999.0,0.0006212,0.0002759,-999.0
208,216,23.5694125,0.5489061111111111,0.0009593999999999999,0.00035,13275.5,0.000192,0.0001571,-999.0,0.0005757999999999999,0.0002714,-999.0,0.000192,0.0001571,-999.0
209,217,23.743016666666662,0.6016880555555555,0.0018329999999999998,0.00047000000000000004,12172.8,0.00020360000000000002,0.0001544,-999.0,0.0008147,0.0003089,-999.0,0.0008147,0.0003089,-999.0
210,218,23.739837499999997,0.6616963888888889,0.000874,0.00033999999999999997,13128.6,0.0002185,0.00016999999999999999,-999.0,0.000437,0.00024130000000000004,-999.0,0.0002185,0.00016999999999999999,-999.0
211,219,23.6736625,0.7247772222222222,0.00125,0.0004,11797.2,0.00015619999999999997,0.0001389,-999.0,0.0004686,0.0002444,-999.0,0.0006251000000000001,0.0002833,-999.0
212,220,23.770529166666666,0.6825305555555555,0.0014939999999999999,0.00044,13246.4,0.00027160000000000004,0.00018769999999999998,-999.0,0.0009506,0.000352,-999.0,0.00027160000000000004,0.00018769999999999998,-999.0
213,221,23.65005833333333,0.4392594444444445,0.001689,0.00049,12188.0,0.0005067,0.00027089999999999997,-999.0,0.0008442,0.00034589999999999995,-999.0,0.0003378,0.00021909999999999999,-999.0
214,222,23.740016666666666,0.4611075,0.001545,0.00047000000000000004,11778.8,0.0007724,0.000331,-999.0,0.0007724,0.000331,-999.0,0.0003089,-0.4695,1.1
215,223,23.632837499999997,0.4293063888888889,0.001727,0.0005,11229.5,0.0008634000000000001,0.0003537,-999.0,0.0006475,0.0003049,-999.0,0.0002158,0.00017680000000000001,-999.0
216,224,23.79822916666667,0.7279394444444445,0.0013830000000000001,0.00045999999999999996,12769.2,0.0006917000000000001,-0.4595,1.319,0.0011070000000000001,0.00040539999999999993,-999.0,0.0002767,0.00020269999999999997,-999.0
217,225,12.627933333333333,0.1906358333333333,0.00389,0.0011,4313.5,0.002222,0.0008642999999999999,-999.0,0.0005557,0.0004164,-999.0,0.001111,0.0005893,-999.0
218,226,12.593833333333333,0.15745055555555554,0.02015,0.0023,4589.7,0.008757,0.0014789999999999998,-999.0,0.005693999999999999,0.0012050000000000001,-999.0,0.005693999999999999,0.0012050000000000001,-999.0
219,227,12.814516666666664,0.12217194444444444,0.001984,0.0008300000000000001,4660.9,0.00119,0.000664,-999.0,0.0005607,-0.8292,1.32,0.0007934,0.0005257,-999.0
220,228,45.9169625,-1.0372011111111112,0.0004203,0.00013000000000000002,41759.1,4.669e-05,4.42e-05,-999.0,0.0001401,7.713e-05,-999.0,0.00023349999999999998,9.533e-05,-999.0
221,2169,45.90209999999999,-1.0326633333333333,0.0006973,0.00016,45029.5,0.00020510000000000003,8.421e-05,-999.0,0.0003282,0.00010949999999999999,-999.0,0.0001641,7.832e-05,-999.0
222,2170,45.95458749999999,-1.1036069444444445,0.008798,0.00047000000000000004,45427.9,0.0007038,0.000131,-999.0,0.001971,0.0002234,-999.0,0.006124,0.000393,-999.0
223,2171,45.92278333333333,-1.0151558333333333,0.00037200000000000004,0.00011999999999999999,43180.2,0.0001551,7.765e-05,-999.0,0.0001551,7.765e-05,-999.0,6.201e-05,4.871e-05,-999.0
224,2172,45.87179583333332,-1.0851044444444444,0.001194,0.00018999999999999998,46083.8,0.0002653,9.087e-05,-999.0,0.0005748999999999999,0.0001322,-999.0,0.00035380000000000003,0.00010740000000000001,-999.0
225,233,45.927695833333324,-1.1360991666666667,0.0003469,0.00011999999999999999,44530.2,0.0001388,7.6e-05,-999.0,0.0001041,6.56e-05,-999.0,0.0001041,6.56e-05,-999.0
226,2174,45.85866666666666,-1.0505147222222222,0.0005001000000000001,0.00014,43802.2,0.0001364,7.175e-05,-999.0,0.0001819,8.312e-05,-999.0,0.0001819,8.312e-05,-999.0
227,2175,45.85719166666666,-1.0872847222222222,0.0005537000000000001,0.00014,44841.2,0.0001846,8.137e-05,-999.0,0.0001846,8.137e-05,-999.0,0.0001846,8.137e-05,-999.0
228,2176,46.002475,-1.1144180555555556,0.0009347000000000001,0.00018,44947.2,0.000246,9e-05,-999.0,0.0003935,0.00011570000000000001,-999.0,0.0002951,0.00010290000000000001,-999.0
229,2177,45.98875416666665,-1.151906111111111,0.002094,0.00027,45101.0,0.0008089000000000001,0.0001695,-999.0,0.0007614,0.0001633,-999.0,0.0005235,0.0001381,-999.0
230,2178,45.82724583333333,-1.0632008333333334,0.00046719999999999997,0.00014,38137.8,0.000292,0.0001133,-999.0,5.839e-05,5.067e-05,-999.0,0.00011679999999999999,7.333e-05,-999.0
231,2179,45.88807499999999,-0.9662633333333333,0.0005918,0.00016,35453.8,8.454e-05,5.964e-05,-999.0,0.0005073,0.0001455,-999.0,0.000148,-0.1598,0.9446
232,2181,45.82132499999999,-1.0643194444444446,0.0008119999999999999,0.00016999999999999999,37772.0,0.00027069999999999997,-0.1698,0.8268,0.00040599999999999995,0.0001159,-999.0,0.00040599999999999995,0.0001159,-999.0
233,2180,45.98718333333333,-0.9751394444444444,0.0004817,0.00014,45377.2,0.0001606,8.105e-05,-999.0,0.0002141,9.579e-05,-999.0,0.0001071,6.705e-05,-999.0
234,242,46.02021666666666,-0.9892533333333333,0.00033810000000000003,0.00011999999999999999,45138.4,7.514e-05,5.52e-05,-999.0,7.514e-05,5.52e-05,-999.0,0.00018790000000000001,9e-05,-999.0
235,2184,45.97837499999999,-0.9539675,0.0005053,0.00014,44892.6,6.316e-05,5.056e-05,-999.0,0.0001895,8.556e-05,-999.0,0.00025259999999999996,0.00010109999999999999,-999.0
236,2185,45.95530416666666,-0.9386336111111111,0.001444,0.00022999999999999998,43162.8,0.0002673,9.857e-05,-999.0,0.0008019,0.0001709,-999.0,0.0003742,0.0001183,-999.0
237,2186,45.91708333333333,-1.1925433333333333,0.0003464,0.00011999999999999999,45813.9,8.658e-05,6.067e-05,-999.0,8.658e-05,6.067e-05,-999.0,0.0001732,8.667e-05,-999.0
238,2187,45.91932083333333,-1.2003730555555554,0.00032219999999999997,0.00011999999999999999,45785.2,4.602e-05,4.588e-05,-999.0,0.0001841,9.176e-05,-999.0,9.202e-05,6.494e-05,-999.0
239,2188,46.074304166666664,-1.0948277777777777,0.001509,0.00022999999999999998,42893.4,0.0002695,9.946e-05,-999.0,0.0004851,0.0001305,-999.0,0.0007547000000000001,0.0001616,-999.0
240,2189,45.85677916666666,-1.2039580555555556,0.0005822000000000001,0.00016,36874.6,0.0002587,0.0001088,-999.0,0.0001294,7.68e-05,-999.0,0.000194,8.96e-05,-999.0
241,2190,45.82268333333333,-1.1860225,0.0019010000000000001,0.00027,30982.8,0.0007830000000000001,0.0001712,-999.0,0.001007,0.0001976,-999.0,0.0001119,6.52e-05,-999.0
242,2191,45.969762499999995,-1.2353494444444446,0.0008616,0.00018999999999999998,40964.9,0.0002585,0.00010290000000000001,-999.0,0.00034460000000000003,0.00011870000000000001,-999.0,0.0002585,0.00010290000000000001,-999.0
243,2192,45.825641666666655,-0.9202075,0.007644,0.0005200000000000001,21589.9,0.000637,0.0001462,-999.0,0.00361,0.0003575,-999.0,0.003397,0.0003494,-999.0
244,2193,46.018166666666666,-1.223918888888889,0.0005355000000000001,0.00015,44092.6,0.0001606,7.826e-05,-999.0,0.0001606,7.826e-05,-999.0,0.0002142,9.13e-05,-999.0
245,2194,46.11778333333333,-1.0152322222222223,0.001574,0.00026000000000000003,33712.9,0.0007347,0.00017790000000000001,-999.0,0.00031489999999999996,0.00011630000000000001,-999.0,0.0005248,0.0001505,-999.0
246,254,46.15105416666667,-1.068485,0.001556,0.00029,27749.4,0.0009333,0.0002263,-999.0,0.00046669999999999996,0.00016269999999999997,-999.0,0.00015560000000000001,9.195e-05,-999.0
247,255,46.174924999999995,-1.0538011111111112,0.009745,0.00072,20165.5,0.0002952,0.0001271,-999.0,0.001181,0.0002541,-999.0,0.008267,0.0006607000000000001,-999.0
248,256,46.13955,-0.9022255555555556,2.716,0.013,797.3,0.9446,0.0076,-999.0,0.8267,0.0071,-999.0,0.9446,0.0076,-999.0
249,2198,46.09719583333333,-1.2810016666666666,0.0231,0.0012,12477.7,0.001925,0.0003429,-999.0,0.0057729999999999995,0.0006,-999.0,0.0154,0.0009429,-999.0
250,258,16.7015,-1.1371127777777776,0.003597,0.0016,2059.3,0.001199,0.0009230999999999999,-999.0,0.001199,0.0009230999999999999,-999.0,0.001199,0.0009230999999999999,-999.0
251,259,16.702679166666666,-1.333143611111111,0.005574,0.0019,2028.6,0.001859,-1.8980000000000001,1.321,0.001115,0.0008581,-999.0,0.004459,0.001716,-999.0
252,260,16.674420833333333,-1.3490455555555554,0.005448,0.0019,1999.7,0.003632,0.00157,-999.0,0.0010890000000000001,-1.8980000000000001,2.202,0.001816,0.001074,-999.0
253,261,16.66229166666667,-1.1089336111111112,0.00585,0.002,1959.0,0.0039,0.001641,-999.0,0.0009749,0.0008205,-999.0,0.0009749,0.0008205,-999.0
254,262,16.642316666666666,-1.1027125,0.005651,0.002,1877.8,0.005651,0.002,-999.0,0.0009417,-1.9980000000000002,1.0979999999999999,0.0009417,-1.9980000000000002,1.0979999999999999
255,263,16.795325,-1.38086,0.013130000000000001,0.0031,1427.1,0.013130000000000001,0.0031,-999.0,0.002188,-3.097,0.7361,0.002188,-3.097,0.7361
256,264,18.16532083333333,0.3281075,0.008205,0.0006900000000000001,20389.0,0.0036729999999999996,0.0004626,-999.0,0.002344,0.0003685,-999.0,0.002188,0.0003528,-999.0
