RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;nufnu_5keV(erg.s-1.cm-2);nufnu_error_5keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
03:53:28.390;-00:01:12.433;1.12E+21;0.516;+0.42/-0.28;6.89767e-15;1.38266e-15;4.39334e-15;1.34761e-15;-9.990E+02;1.66812e-15;8.2547e-16;-9.990E+02;6.51283e-15;1.99774e-15;-9.990E+02
03:53:27.140;-00:01:23.937;1.12E+21;0.8;-999/-999;3.14328e-15;8.80578e-16;8.86423e-16;6.86416e-16;-9.990E+02;2.00949e-15;1.01591e-15;-9.990E+02;5.0394e-15;1.87217e-15;-9.990E+02
03:52:46.322;+00:00:32.948;1.10E+21;0.468;+0.46/-0.30;6.67489e-15;1.41903e-15;1.253e-15;7.17152e-16;-9.990E+02;4.2383e-15;1.35946e-15;-9.990E+02;6.26693e-15;2.01015e-15;-9.990E+02
03:53:35.148;+00:01:38.241;1.13E+21;0.436;+0.40/-0.27;8.59501e-15;1.61316e-15;1.56522e-15;8.16822e-16;-9.990E+02;5.15364e-15;1.49343e-15;-9.990E+02;8.04006e-15;2.28874e-15;-9.990E+02
03:53:33.776;-00:00:01.265;1.13E+21;0.432;+0.27/-0.20;1.46521e-14;1.96043e-15;3.76746e-15;1.16317e-15;-9.990E+02;7.56752e-15;1.68038e-15;-9.990E+02;1.37096e-14;2.78067e-15;-9.990E+02
03:52:59.023;-00:03:17.564;1.09E+21;0.325;+0.24/-0.19;1.75948e-14;2.21967e-15;4.39044e-15;1.19044e-15;-9.990E+02;7.01747e-15;1.58074e-15;-9.990E+02;1.63188e-14;2.95808e-15;-9.990E+02
03:53:06.290;+00:09:22.882;1.12E+21;0.8;-999/-999;2.81019e-15;8.23149e-16;1.40912e-15;8.66984e-16;-9.990E+02;2.23673e-15;1.03903e-15;-9.990E+02;3.117e-15;1.44794e-15;-9.990E+02
03:52:47.728;-00:02:02.456;1.09E+21;0.534;+0.41/-0.27;7.80422e-15;1.50326e-15;1.23634e-15;7.41104e-16;-9.990E+02;5.8783e-15;1.61832e-15;-9.990E+02;7.38661e-15;2.21249e-15;-9.990E+02
03:53:28.855;+00:07:54.595;1.13E+21;0.8;-999/-999;2.56682e-15;8.24912e-16;2.42273e-15;1.2068e-15;-9.990E+02;4.37348e-16;4.91869e-16;-9.990E+02;3.65314e-15;1.6633e-15;-9.990E+02
03:52:53.969;-00:03:36.366;1.09E+21;0.584;+0.41/-0.27;7.3876e-15;1.42674e-15;3.39141e-15;1.2406e-15;-9.990E+02;3.87471e-15;1.32447e-15;-9.990E+02;7.03713e-15;2.12842e-15;-9.990E+02
03:53:24.949;+00:09:04.174;1.13E+21;0.123;+0.45/-0.29;8.96522e-15;1.874e-15;2.23363e-15;9.03578e-16;-9.990E+02;1.88167e-15;8.92782e-16;-9.990E+02;8.14055e-15;2.31449e-15;-9.990E+02
03:52:44.253;+00:06:14.365;1.10E+21;0.8;-999/-999;3.26324e-15;8.57745e-16;1.4614e-15;8.43803e-16;-9.990E+02;2.67668e-15;1.11945e-15;-9.990E+02;3.73764e-15;1.56317e-15;-9.990E+02
03:53:26.403;+00:09:13.060;1.13E+21;0.8;-999/-999;3.15001e-15;8.44096e-16;2.67608e-15;1.16074e-15;-9.990E+02;1.61015e-15;8.62928e-16;-9.990E+02;3.36264e-15;1.45853e-15;-9.990E+02
03:52:41.380;-00:00:58.325;1.09E+21;0.8;-999/-999;4.401e-15;1.02703e-15;2.88745e-15;1.22608e-15;-9.990E+02;3.18817e-15;1.247e-15;-9.990E+02;4.45635e-15;1.74303e-15;-9.990E+02
03:53:01.905;-00:05:20.622;1.10E+21;0.850;+0.26/-0.20;1.02836e-14;1.29398e-15;6.76397e-15;1.62231e-15;-9.990E+02;8.97132e-15;1.79426e-15;-9.990E+02;1.00064e-14;2.22318e-15;-9.990E+02
03:53:18.095;-00:05:22.589;1.10E+21;0.8;-999/-999;3.97231e-15;9.91172e-16;1.77937e-15;9.89772e-16;-9.990E+02;2.93231e-15;1.20857e-15;-9.990E+02;5.00499e-15;1.87919e-15;-9.990E+02
03:53:25.619;+00:10:15.776;1.13E+21;0.8;-999/-999;4.08044e-15;9.40016e-16;1.15509e-15;7.55717e-16;-9.990E+02;5.21287e-16;4.96184e-16;-9.990E+02;9.43046e-15;2.41686e-15;-9.990E+02
03:52:39.774;-00:01:45.808;1.09E+21;0.8;-999/-999;4.24694e-15;1.00801e-15;2.84163e-15;1.24051e-15;-9.990E+02;8.71808e-16;6.42241e-16;-9.990E+02;7.31265e-15;2.244e-15;-9.990E+02
03:53:44.498;+00:02:15.047;1.14E+21;0.8;-999/-999;3.13944e-15;8.8435e-16;1.879e-15;1.02213e-15;-9.990E+02;1.01277e-15;7.10787e-16;-9.990E+02;5.16658e-15;1.89459e-15;-9.990E+02
03:53:07.171;+00:11:24.951;1.12E+21;0.284;+0.12/-0.10;7.20979e-14;4.56316e-15;4.9421e-15;1.2775e-15;-9.990E+02;4.02345e-14;3.7808e-15;-9.990E+02;6.64973e-14;6.20764e-15;-9.990E+02
03:53:00.269;-00:05:58.236;1.10E+21;0.8;-999/-999;3.14888e-15;9.14928e-16;5.87291e-16;5.97534e-16;-9.990E+02;1.88204e-15;1.01626e-15;-9.990E+02;5.63266e-15;2.07404e-15;-9.990E+02
03:53:32.712;+00:09:26.653;1.13E+21;0.827;+0.43/-0.29;6.19047e-15;1.20835e-15;1.94552e-15;1.03892e-15;-9.990E+02;6.95197e-15;1.85582e-15;-9.990E+02;6.01798e-15;2.03147e-15;-9.990E+02
03:53:46.863;+00:04:31.211;1.14E+21;0.176;+0.15/-0.13;4.68599e-14;3.94988e-15;5.70564e-15;1.32267e-15;-9.990E+02;1.88494e-14;2.59139e-15;-9.990E+02;4.27462e-14;4.82336e-15;-9.990E+02
03:52:52.942;+00:10:42.244;1.11E+21;0.748;+0.16/-0.13;3.04778e-14;2.63614e-15;1.86785e-14;2.87784e-15;-9.990E+02;2.08346e-14;2.91819e-15;-9.990E+02;2.93486e-14;4.11069e-15;-9.990E+02
03:52:37.569;-00:02:24.544;1.08E+21;0.846;+0.24/-0.18;1.33831e-14;1.54594e-15;9.55147e-15;2.00564e-15;-9.990E+02;1.08494e-14;2.05914e-15;-9.990E+02;1.30431e-14;2.66898e-15;-9.990E+02
03:52:32.654;+00:00:39.447;1.08E+21;1.093;+0.47/-0.30;4.57845e-15;8.84534e-16;5.02671e-15;1.75315e-15;-9.990E+02;5.56085e-15;1.68425e-15;-9.990E+02;4.58335e-15;1.74939e-15;-9.990E+02
03:53:25.498;-00:06:00.739;1.12E+21;0.950;+0.27/-0.20;9.92774e-15;1.26376e-15;7.61367e-15;1.84219e-15;-9.990E+02;1.03011e-14;2.00678e-15;-9.990E+02;9.75688e-15;2.26997e-15;-9.990E+02
03:53:48.981;+00:03:21.113;1.14E+21;0.622;+0.38/-0.27;8.97441e-15;1.59378e-15;4.12999e-15;1.46153e-15;-9.990E+02;5.2971e-15;1.62253e-15;-9.990E+02;8.55568e-15;2.4856e-15;-9.990E+02
03:53:48.543;+00:04:19.574;1.14E+21;1.397;+0.43/-0.28;3.82454e-15;6.37718e-16;5.59062e-15;1.86354e-15;-9.990E+02;8.86303e-15;1.97412e-15;-9.990E+02;3.93577e-15;1.47341e-15;-9.990E+02
03:52:58.387;-00:06:59.229;1.10E+21;0.335;+0.19/-0.15;2.85995e-14;2.85375e-15;6.77375e-15;1.51381e-15;-9.990E+02;1.2164e-14;2.12448e-15;-9.990E+02;2.64875e-14;3.84427e-15;-9.990E+02
03:53:46.409;-00:01:51.832;1.14E+21;0.8;-999/-999;3.50087e-15;9.228e-16;1.7697e-15;9.97645e-16;-9.990E+02;1.98706e-15;9.88819e-16;-9.990E+02;4.97379e-15;1.84817e-15;-9.990E+02
03:53:45.641;+00:07:13.700;1.14E+21;0.927;+0.31/-0.22;8.88814e-15;1.28957e-15;1.87907e-15;9.66339e-16;-9.990E+02;1.28684e-14;2.37845e-15;-9.990E+02;8.72617e-15;2.29128e-15;-9.990E+02
03:52:54.550;-00:06:41.944;1.09E+21;0.8;-999/-999;3.64214e-15;9.88988e-16;3.42115e-15;1.43269e-15;-9.990E+02;2.36009e-15;1.13378e-15;-9.990E+02;2.74988e-15;1.47399e-15;-9.990E+02
03:53:50.610;+00:04:24.457;1.14E+21;-0.240;+0.43/-0.28;1.76851e-14;3.37279e-15;7.8688e-16;5.73107e-16;-9.990E+02;4.29875e-15;1.532e-15;-9.990E+02;1.54686e-14;3.70222e-15;-9.990E+02
03:53:31.803;+00:11:57.939;1.13E+21;0.249;+0.23/-0.18;2.59181e-14;3.19893e-15;4.18768e-15;1.3038e-15;-9.990E+02;1.09468e-14;2.23324e-15;-9.990E+02;2.37864e-14;4.06866e-15;-9.990E+02
03:53:26.984;-00:07:26.004;1.11E+21;0.8;-999/-999;4.48706e-15;1.01241e-15;1.78025e-15;9.75145e-16;-9.990E+02;5.40818e-15;1.60015e-15;-9.990E+02;3.01768e-15;1.40512e-15;-9.990E+02
03:53:17.993;-00:08:03.596;1.11E+21;0.8;-999/-999;3.66949e-15;9.35998e-16;4.3669e-15;1.54495e-15;-9.990E+02;1.32661e-15;8.08879e-16;-9.990E+02;3.08482e-15;1.46299e-15;-9.990E+02
03:53:15.239;-00:08:16.872;1.10E+21;0.8;-999/-999;4.54605e-15;9.91172e-16;1.27189e-15;8.00269e-16;-9.990E+02;4.07677e-15;1.36609e-15;-9.990E+02;5.69269e-15;1.90757e-15;-9.990E+02
03:52:40.108;-00:05:19.187;1.09E+21;0.8;-999/-999;1.3184e-14;1.63563e-15;2.10046e-14;2.98502e-15;-9.990E+02;6.44193e-15;1.58706e-15;-9.990E+02;1.80142e-15;9.81205e-16;-9.990E+02
03:53:52.595;-00:00:52.965;1.14E+21;0.8;-999/-999;3.31439e-15;9.42025e-16;1.15984e-15;8.56873e-16;-9.990E+02;2.60439e-15;1.18674e-15;-9.990E+02;4.34517e-15;1.82851e-15;-9.990E+02
03:53:54.658;+00:01:40.712;1.15E+21;0.941;+0.35/-0.24;8.09989e-15;1.31957e-15;3.96897e-15;1.51791e-15;-9.990E+02;1.00886e-14;2.25768e-15;-9.990E+02;7.95218e-15;2.30576e-15;-9.990E+02
03:53:10.868;-00:08:55.544;1.10E+21;0.8;-999/-999;2.93921e-15;8.95867e-16;1.974e-15;1.09776e-15;-9.990E+02;6.02722e-16;5.89432e-16;-9.990E+02;5.04865e-15;1.98453e-15;-9.990E+02
03:53:52.506;-00:03:49.080;1.14E+21;0.383;+0.31/-0.23;9.5897e-15;1.90899e-15;3.68246e-15;-2.44148e-12;1.67819e-11;5.19575e-15;1.63543e-15;-9.990E+02;1.16238e-14;2.97642e-15;-9.990E+02
03:53:35.347;+00:13:08.461;1.14E+21;0.054;+0.08/-0.07;1.7813e-13;8.32755e-15;2.24563e-14;2.79642e-15;-9.990E+02;5.42627e-14;4.67456e-15;-9.990E+02;1.60442e-13;1.00676e-14;-9.990E+02
03:53:52.776;-00:03:29.360;1.14E+21;0.8;-999/-999;3.56432e-15;9.80475e-16;3.74226e-15;1.50915e-15;-9.990E+02;2.80034e-15;1.26332e-15;-9.990E+02;1.55762e-15;1.11415e-15;-9.990E+02
03:54:02.385;+00:02:49.872;1.15E+21;0.185;+0.12/-0.11;4.95595e-14;4.9952e-15;2.2981e-14;-5.01332e-12;1.12594e-11;1.35168e-14;2.71726e-15;-9.990E+02;6.6179e-14;7.6625e-15;-9.990E+02
03:53:04.735;-00:10:26.623;1.10E+21;0.242;+0.29/-0.21;2.35817e-14;3.3746e-15;6.2153e-15;1.83826e-15;-9.990E+02;7.07797e-15;2.09341e-15;-9.990E+02;2.16236e-14;4.53693e-15;-9.990E+02
03:54:05.273;+00:00:13.444;1.15E+21;0.397;+0.13/-0.11;7.00987e-14;5.01126e-15;1.52897e-14;2.65785e-15;-9.990E+02;3.60171e-14;4.33756e-15;-9.990E+02;6.54676e-14;6.98521e-15;-9.990E+02
00:50:22.400;+00:09:28.252;2.43E+20;0.954;+0.49/-0.30;2.49111e-13;5.33896e-14;1.9305e-13;6.68598e-14;-9.990E+02;2.75321e-13;9.5353e-14;-9.990E+02;2.44452e-13;1.07367e-13;-9.990E+02
00:50:30.704;+00:11:26.289;2.42E+20;0.8;-999/-999;5.93722e-14;1.6555e-14;5.35055e-14;2.05168e-14;-9.990E+02;1.99086e-14;1.47089e-14;-9.990E+02;6.06867e-14;3.17326e-14;-9.990E+02
00:50:22.520;+00:09:26.822;2.43E+20;0.754;+0.21/-0.16;3.24304e-13;3.68345e-14;2.07217e-13;3.48186e-14;-9.990E+02;2.0296e-13;4.27341e-14;-9.990E+02;3.11944e-13;6.56809e-14;-9.990E+02
00:51:15.484;+00:07:19.819;2.62E+20;0.8;-999/-999;3.03726e-14;1.25795e-14;2.90079e-14;1.6011e-14;-9.990E+02;2.00551e-14;-2.93603e-11;4.67386e-11;4.31782e-14;2.83168e-14;-9.990E+02
00:50:30.741;+00:11:27.239;2.42E+20;0.8;-999/-999;1.05726e-13;3.01e-14;1.11189e-13;3.85742e-14;-9.990E+02;0;-7.05774e-11;3.88917e-11;1.26112e-13;6.0579e-14;-9.990E+02
00:50:22.459;+00:09:27.328;2.43E+20;0.480;+0.32/-0.23;4.31832e-13;7.216e-14;1.54584e-13;4.28759e-14;-9.990E+02;1.8912e-13;5.99375e-14;-9.990E+02;4.05481e-13;1.12465e-13;-9.990E+02
00:51:15.555;+00:07:17.237;2.62E+20;0.8;-999/-999;6.74139e-14;2.57652e-14;6.43576e-14;3.25043e-14;-9.990E+02;4.29499e-14;-6.01228e-11;4.6774e-11;9.58258e-14;5.68276e-14;-9.990E+02
22:05:01.470;+00:31:19.844;4.64E+20;0.8;-999/-999;2.47738e-14;9.87712e-15;3.06849e-14;1.45199e-14;-9.990E+02;0;-2.21017e-11;3.42297e-11;2.36142e-14;1.75566e-14;-9.990E+02
22:05:03.933;+00:31:44.832;4.64E+20;0.8;-999/-999;3.12991e-14;1.10106e-14;3.01515e-14;1.43177e-14;-9.990E+02;7.79037e-15;8.38516e-15;-9.990E+02;3.48323e-14;2.13122e-14;-9.990E+02
22:05:03.560;+00:28:10.831;4.66E+20;0.8;-999/-999;3.40242e-14;1.13414e-14;2.95197e-14;1.37759e-14;-9.990E+02;2.85645e-14;1.54322e-14;-9.990E+02;1.41852e-14;1.33855e-14;-9.990E+02
22:04:21.987;+00:26:58.653;4.62E+20;0.8;-999/-999;2.2671e-14;9.87102e-15;9.81716e-15;8.63697e-15;-9.990E+02;2.53929e-14;1.57332e-14;-9.990E+02;1.89234e-14;1.66485e-14;-9.990E+02
22:04:54.488;+00:42:41.780;4.55E+20;0.8;-999/-999;2.46403e-14;1.0657e-14;1.70219e-14;1.20489e-14;-9.990E+02;1.10538e-14;1.10864e-14;-9.990E+02;3.29745e-14;2.3341e-14;-9.990E+02
01:22:24.232;+00:56:49.819;3.19E+20;0.8;-999/-999;2.68316e-14;5.71872e-15;1.45801e-14;5.35731e-15;-9.990E+02;3.09398e-14;9.26161e-15;-9.990E+02;1.55973e-14;8.06553e-15;-9.990E+02
01:22:26.640;+00:56:03.014;3.19E+20;0.8;-999/-999;2.36168e-14;5.4096e-15;1.21585e-14;4.96168e-15;-9.990E+02;2.2933e-14;8.05667e-15;-9.990E+02;2.16788e-14;9.43495e-15;-9.990E+02
01:22:21.058;+00:59:03.457;3.17E+20;0.8;-999/-999;1.58157e-14;4.6335e-15;2.57638e-15;2.44807e-15;-9.990E+02;7.29215e-15;4.91133e-15;-9.990E+02;3.86172e-14;1.35535e-14;-9.990E+02
01:22:41.158;+00:54:11.852;3.20E+20;0.434;+0.45/-0.29;4.15941e-14;9.21082e-15;2.14646e-14;6.45284e-15;-9.990E+02;4.83859e-15;3.74258e-15;-9.990E+02;3.88838e-14;1.36936e-14;-9.990E+02
01:22:30.783;+01:03:07.829;3.16E+20;0.8;-999/-999;1.49675e-14;4.4776e-15;1.42172e-14;5.50085e-15;-9.990E+02;8.63485e-15;5.07827e-15;-9.990E+02;8.71202e-15;6.30759e-15;-9.990E+02
01:21:53.911;+01:01:20.830;3.14E+20;0.8;-999/-999;9.49716e-15;3.7032e-15;6.61966e-15;3.87339e-15;-9.990E+02;6.2634e-15;4.47844e-15;-9.990E+02;9.47738e-15;6.77649e-15;-9.990E+02
01:22:31.065;+00:48:06.763;3.22E+20;0.8;-999/-999;3.2025e-14;6.80724e-15;1.56821e-14;5.97075e-15;-9.990E+02;3.69102e-14;1.10089e-14;-9.990E+02;2.23158e-14;1.06215e-14;-9.990E+02
01:21:39.190;+00:57:52.017;3.14E+20;0.8;-999/-999;2.04602e-14;5.2462e-15;1.42585e-14;5.5578e-15;-9.990E+02;6.74794e-15;4.50694e-15;-9.990E+02;3.06209e-14;1.19357e-14;-9.990E+02
01:22:54.482;+01:01:08.702;3.18E+20;1.408;+0.41/-0.27;2.39947e-14;3.72492e-15;6.17953e-14;1.26473e-14;-9.990E+02;3.71684e-14;1.07229e-14;-9.990E+02;2.46999e-14;1.027e-14;-9.990E+02
01:21:59.471;+01:06:49.610;3.12E+20;0.8;-999/-999;1.60203e-14;4.93408e-15;1.48755e-14;-8.01296e-12;2.35652e-11;2.11369e-14;8.73046e-15;-9.990E+02;2.39891e-14;1.138e-14;-9.990E+02
01:21:34.148;+00:52:38.139;3.19E+20;0.739;+0.38/-0.25;4.93928e-14;8.87697e-15;2.5899e-14;7.87918e-15;-9.990E+02;3.7298e-14;1.1347e-14;-9.990E+02;4.75096e-14;1.5937e-14;-9.990E+02
01:21:27.328;+00:53:33.244;3.18E+20;-0.245;+0.43/-0.27;1.22101e-13;2.53529e-14;1.03605e-14;4.82772e-15;-9.990E+02;2.05328e-14;9.56774e-15;-9.990E+02;1.06638e-13;2.83927e-14;-9.990E+02
01:21:15.929;+00:52:34.862;3.18E+20;0.386;+0.16/-0.14;4.44808e-13;4.08784e-14;7.97636e-14;1.67868e-14;-9.990E+02;2.5603e-13;3.71745e-14;-9.990E+02;4.14285e-13;6.01525e-14;-9.990E+02
03:23:43.451;-01:11:46.007;5.68E+20;0.8;-999/-999;6.70091e-13;1.08537e-13;7.28035e-13;1.53317e-13;-9.990E+02;5.30561e-13;1.44261e-13;-9.990E+02;8.68722e-14;6.9606e-14;-9.990E+02
03:23:56.500;-01:08:29.115;5.73E+20;0.451;+0.27/-0.20;1.34711e-12;1.88917e-13;3.9513e-13;1.09838e-13;-9.990E+02;6.7212e-13;1.65599e-13;-9.990E+02;1.26033e-12;2.83928e-13;-9.990E+02
03:24:32.373;-01:12:03.113;5.76E+20;0.8;-999/-999;1.82433e-13;6.36006e-14;8.28509e-14;5.67035e-14;-9.990E+02;2.00335e-13;9.90466e-14;-9.990E+02;1.47512e-13;1.00958e-13;-9.990E+02
03:23:43.612;-01:11:46.414;5.68E+20;0.8;-999/-999;2.12065e-13;2.33772e-14;2.21585e-13;3.34086e-14;-9.990E+02;1.79399e-13;3.24652e-14;-9.990E+02;2.6446e-14;1.51553e-14;-9.990E+02
03:23:50.281;-01:12:06.849;5.69E+20;0.8;-999/-999;4.08054e-14;1.1024e-14;1.84767e-14;9.80262e-15;-9.990E+02;5.60745e-14;1.89486e-14;-9.990E+02;1.6525e-14;1.2341e-14;-9.990E+02
03:23:56.695;-01:08:29.477;5.73E+20;0.766;+0.07/-0.07;1.39151e-12;5.9347e-14;7.85899e-13;5.68362e-14;-9.990E+02;1.06836e-12;7.30537e-14;-9.990E+02;1.34306e-12;1.03173e-13;-9.990E+02
03:23:50.537;-01:03:32.877;5.76E+20;0.8;-999/-999;2.17581e-14;8.3685e-15;1.31801e-14;8.73811e-15;-9.990E+02;7.96416e-15;7.39083e-15;-9.990E+02;3.52135e-14;1.8979e-14;-9.990E+02
03:23:49.444;-01:02:04.907;5.77E+20;0.8;-999/-999;3.70981e-14;1.08816e-14;3.37109e-14;1.44367e-14;-9.990E+02;2.03665e-14;1.24235e-14;-9.990E+02;2.99956e-14;1.82973e-14;-9.990E+02
03:24:06.080;-01:12:28.273;5.71E+20;0.8;-999/-999;3.25402e-14;1.03621e-14;3.53578e-14;1.44673e-14;-9.990E+02;1.4299e-14;1.02073e-14;-9.990E+02;2.10724e-14;1.50424e-14;-9.990E+02
03:23:49.997;-01:00:56.274;5.79E+20;0.8;-999/-999;7.02034e-14;1.47409e-14;5.31954e-14;1.69793e-14;-9.990E+02;6.41917e-14;2.04891e-14;-9.990E+02;3.78133e-14;1.90555e-14;-9.990E+02
03:23:53.061;-01:16:46.967;5.66E+20;0.8;-999/-999;3.88854e-14;1.13485e-14;4.68882e-14;1.70404e-14;-9.990E+02;1.42578e-14;1.04841e-14;-9.990E+02;2.10218e-14;1.54578e-14;-9.990E+02
03:22:56.447;-01:08:11.321;5.57E+20;0.8;-999/-999;3.92013e-14;1.21516e-14;2.82739e-14;1.4335e-14;-9.990E+02;3.45578e-14;1.75209e-14;-9.990E+02;2.54891e-14;1.83186e-14;-9.990E+02
03:22:56.840;-01:15:57.641;5.33E+20;0.8;-999/-999;6.57729e-14;1.60341e-14;4.4008e-14;1.75236e-14;-9.990E+02;5.45565e-14;2.17239e-14;-9.990E+02;5.38417e-14;2.62366e-14;-9.990E+02
03:24:32.316;-01:12:03.537;5.75E+20;1.023;+0.15/-0.12;3.81814e-13;3.7323e-14;3.6832e-13;-9.5904e-11;7.0272e-11;7.37869e-13;8.59044e-14;-9.990E+02;5.20124e-13;8.52129e-14;-9.990E+02
03:23:43.423;-01:11:45.365;5.68E+20;0.8;-999/-999;3.70195e-13;5.8443e-14;3.46784e-13;7.61897e-14;-9.990E+02;3.36732e-13;8.22461e-14;-9.990E+02;8.27587e-14;4.92547e-14;-9.990E+02
03:23:56.468;-01:08:29.076;5.73E+20;0.630;+0.18/-0.15;1.12719e-12;1.11175e-13;4.42155e-13;8.40123e-14;-9.990E+02;7.64601e-13;1.24555e-13;-9.990E+02;1.07446e-12;1.80528e-13;-9.990E+02
03:24:32.337;-01:12:02.514;5.76E+20;0.945;+0.33/-0.23;3.81707e-13;6.9225e-14;2.41022e-13;-1.57168e-10;6.94118e-11;6.67506e-13;1.49735e-13;-9.990E+02;4.77981e-13;1.50572e-13;-9.990E+02
03:23:43.612;-01:11:46.414;5.68E+20;0.8;-999/-999;2.12065e-13;2.33772e-14;2.21585e-13;3.34086e-14;-9.990E+02;1.79399e-13;3.24652e-14;-9.990E+02;2.6446e-14;1.51553e-14;-9.990E+02
03:23:50.281;-01:12:06.849;5.69E+20;0.8;-999/-999;4.08054e-14;1.1024e-14;1.84767e-14;9.80262e-15;-9.990E+02;5.60745e-14;1.89486e-14;-9.990E+02;1.6525e-14;1.2341e-14;-9.990E+02
03:23:56.695;-01:08:29.477;5.73E+20;0.766;+0.07/-0.07;1.39151e-12;5.9347e-14;7.85899e-13;5.68362e-14;-9.990E+02;1.06836e-12;7.30537e-14;-9.990E+02;1.34306e-12;1.03173e-13;-9.990E+02
03:23:50.537;-01:03:32.877;5.76E+20;0.8;-999/-999;2.17581e-14;8.3685e-15;1.31801e-14;8.73811e-15;-9.990E+02;7.96416e-15;7.39083e-15;-9.990E+02;3.52135e-14;1.8979e-14;-9.990E+02
03:23:49.444;-01:02:04.907;5.77E+20;0.8;-999/-999;3.70981e-14;1.08816e-14;3.37109e-14;1.44367e-14;-9.990E+02;2.03665e-14;1.24235e-14;-9.990E+02;2.99956e-14;1.82973e-14;-9.990E+02
03:24:06.080;-01:12:28.273;5.71E+20;0.8;-999/-999;3.25402e-14;1.03621e-14;3.53578e-14;1.44673e-14;-9.990E+02;1.4299e-14;1.02073e-14;-9.990E+02;2.10724e-14;1.50424e-14;-9.990E+02
03:23:49.997;-01:00:56.274;5.79E+20;0.8;-999/-999;7.02034e-14;1.47409e-14;5.31954e-14;1.69793e-14;-9.990E+02;6.41917e-14;2.04891e-14;-9.990E+02;3.78133e-14;1.90555e-14;-9.990E+02
03:23:53.061;-01:16:46.967;5.66E+20;0.8;-999/-999;3.88854e-14;1.13485e-14;4.68882e-14;1.70404e-14;-9.990E+02;1.42578e-14;1.04841e-14;-9.990E+02;2.10218e-14;1.54578e-14;-9.990E+02
03:22:56.447;-01:08:11.321;5.57E+20;0.8;-999/-999;3.92013e-14;1.21516e-14;2.82739e-14;1.4335e-14;-9.990E+02;3.45578e-14;1.75209e-14;-9.990E+02;2.54891e-14;1.83186e-14;-9.990E+02
03:22:56.840;-01:15:57.641;5.33E+20;0.8;-999/-999;6.57729e-14;1.60341e-14;4.4008e-14;1.75236e-14;-9.990E+02;5.45565e-14;2.17239e-14;-9.990E+02;5.38417e-14;2.62366e-14;-9.990E+02
03:24:32.316;-01:12:03.537;5.75E+20;1.023;+0.15/-0.12;3.81814e-13;3.7323e-14;3.6832e-13;-9.5904e-11;7.0272e-11;7.37869e-13;8.59044e-14;-9.990E+02;5.20124e-13;8.52129e-14;-9.990E+02
03:20:50.931;-01:06:55.692;5.20E+20;0.8;-999/-999;2.21646e-14;7.24548e-15;4.36914e-15;4.35452e-15;-9.990E+02;2.1836e-14;1.06241e-14;-9.990E+02;3.23482e-14;1.57387e-14;-9.990E+02
03:21:06.535;-01:05:30.676;5.22E+20;0.8;-999/-999;1.79588e-14;6.42564e-15;1.27663e-14;7.13237e-15;-9.990E+02;7.96458e-15;6.40891e-15;-9.990E+02;2.35927e-14;1.3181e-14;-9.990E+02
03:21:07.645;-01:05:05.419;5.22E+20;0.8;-999/-999;1.59158e-14;6.09612e-15;4.03885e-15;4.14713e-15;-9.990E+02;1.0079e-14;7.18674e-15;-9.990E+02;2.9856e-14;1.53283e-14;-9.990E+02
03:20:55.824;-01:10:36.119;5.21E+20;0.8;-999/-999;1.39337e-14;5.7652e-15;2.06097e-14;9.28268e-15;-9.990E+02;8.82543e-15;-1.27689e-11;4.00193e-11;7.62613e-15;7.9236e-15;-9.990E+02
03:20:40.781;-01:01:27.245;5.17E+20;1.411;+0.36/-0.25;4.12848e-14;5.79173e-15;6.88494e-14;1.6857e-14;-9.990E+02;1.04513e-13;2.09474e-14;-9.990E+02;4.24467e-14;1.55212e-14;-9.990E+02
03:21:11.654;-01:08:52.112;5.23E+20;0.8;-999/-999;4.02631e-14;9.22936e-15;3.13089e-14;1.08219e-14;-9.990E+02;2.78699e-14;1.13876e-14;-9.990E+02;3.30315e-14;1.53015e-14;-9.990E+02
03:21:06.313;-01:00:37.049;5.22E+20;0.8;-999/-999;2.61968e-14;7.57896e-15;3.87788e-15;3.80178e-15;-9.990E+02;4.83864e-15;4.74369e-15;-9.990E+02;7.16653e-14;2.25381e-14;-9.990E+02
03:21:00.999;-00:58:46.336;5.21E+20;0.8;-999/-999;3.81162e-14;9.22432e-15;2.25662e-14;9.46401e-15;-9.990E+02;2.81742e-14;1.18159e-14;-9.990E+02;4.17328e-14;1.75022e-14;-9.990E+02
03:20:20.158;-01:09:23.537;5.09E+20;0.8;-999/-999;1.72829e-14;6.5652e-15;5.08607e-15;4.67722e-15;-9.990E+02;1.27909e-14;8.47012e-15;-9.990E+02;2.84602e-14;1.53522e-14;-9.990E+02
