OBJID;RA;DEC;countrates_0.3-10keV(ph.s-1);countrates_error_0.3-10keV(ph.s-1);exposure_time(s);countrates_0.3-1keV(ph.s-1);countrates_error_0.3-1keV(ph.s-1);upper_limit_0.3-1keV(ph.s-1);countrates_1-2keV(ph.s-1);countrates_error_1-2keV(ph.s-1);upper_limit_1-2keV(ph.s-1);countrates_2-10keV(ph.s-1);countrates_error_2-10keV(ph.s-1);upper_limit_2-10keV(ph.s-1)
2338;-10.063775000000021;0.11074111111111112;0.001129;0.00045;9590.6;0.00032250000000000003;0.00023890000000000003;-999.0;0.0001612;0.00017219999999999998;-999.0;0.0006452000000000001;0.0003389;-999.0
2339;-10.084845833333361;-0.12672666666666665;0.001259;0.0005;9287.0;0.00041980000000000007;0.0002895;-999.0;0.0008395;0.00041230000000000005;-999.0;0.0007197999999999999;-0.4995;0.002775
2340;-21.375366666666707;-1.1499161111111111;0.00274;0.0012;3369.8;0.001827;0.0009818;-999.0;0.0009132999999999999;0.0007091;-999.0;0.0;-1.199;0.003018
2341;45.419804166666665;1.2636886111111112;0.01004;0.0029;1295.0;0.001434;0.0010789999999999999;-999.0;0.005739;0.002226;-999.0;0.002869;0.001551;-999.0
2342;45.434558333333314;1.2591672222222223;0.019;0.0038;1697.4;0.006705;0.002235;-999.0;0.007821999999999999;0.002459;-999.0;0.00447;0.0018629999999999999;-999.0
2343;45.34798333333333;1.308776388888889;0.0101;0.0028;1627.0;0.0020210000000000002;0.00126;-999.0;0.0020210000000000002;0.00126;-999.0;0.0060609999999999995;0.00217;-999.0
2344;45.29395833333331;1.2225272222222223;0.0058119999999999995;0.0023;1688.0;0.0009685000000000001;0.0009310000000000001;-999.0;0.002907;0.001643;-999.0;0.0019379999999999998;0.001314;-999.0
2345;45.44366249999999;1.1598077777777778;0.004444;0.002;1692.1;0.004444;0.002;-999.0;0.002222;-1.9980000000000002;0.009762;0.001482;-1.9980000000000002;0.009762
2347;17.713554166666654;-1.2782141666666667;0.00325;0.0011;4045.0;0.0005417000000000001;0.0004583;-999.0;0.001625;0.0007944;-999.0;0.001083;0.0006722000000000001;-999.0
2348;17.63603333333333;-1.3215261111111112;0.0034200000000000003;0.0012;3521.0;0.0008550000000000001;0.0006132999999999999;-999.0;0.0017100000000000001;-1.199;0.005647;0.002565;0.001067;-999.0
2349;17.69512499999999;-1.313106388888889;0.003915999999999999;0.0013;3585.2;0.0007832999999999999;0.0005757000000000001;-999.0;0.0007832999999999999;0.0005757000000000001;-999.0;0.00235;0.0009904999999999998;-999.0
2355;40.662025;1.0414227777777778;0.001468;0.00039;11787.8;0.0007338;0.0002812;-999.0;0.0002446;0.0001633;-999.0;0.0004891;0.00022669999999999998;-999.0
2356;40.56040416666667;0.9176944444444444;0.0007989;0.00031;14262.9;0.00013309999999999998;0.00012649999999999998;-999.0;0.00039930000000000006;0.0002214;-999.0;0.00026619999999999997;0.0001771;-999.0
2358;40.50706249999999;0.9025216666666667;0.001392;0.0004;13977.0;0.0005059999999999999;0.0002444;-999.0;0.0006327;0.0002722;-999.0;0.00025299999999999997;0.00017219999999999998;-999.0
2361;40.44620416666666;0.9831938888888889;0.001173;0.00039;14753.8;0.0007821000000000001;0.0003191;-999.0;0.0001955;0.000156;-999.0;0.0001955;0.000156;-999.0
2363;40.53154166666667;0.7918558333333333;0.002362;0.00056;14331.5;0.001074;0.0003782;-999.0;0.0006442;0.00029089999999999997;-999.0;0.0006442;0.00029089999999999997;-999.0
2364;40.53519583333332;0.7856102777777778;0.001596;0.00047000000000000004;14203.7;0.0011970000000000001;0.0004112;-999.0;0.00043529999999999996;-0.4695;0.002636;0.000399;0.00023500000000000002;-999.0
2365;40.408762499999995;0.9382466666666667;0.002821;0.00066;9718.0;0.001058;0.000396;-999.0;0.0017629999999999998;0.0005099999999999999;-999.0;0.0007053;-0.6593;0.00233
2367;40.486408333333316;0.7707119444444445;0.001417;0.0005;14157.9;0.000327;-0.4995;0.001557;0.00023609999999999997;0.00020419999999999998;-999.0;0.001181;0.00045069999999999995;-999.0
2368;40.49508750000001;0.7328158333333333;0.0017170000000000002;0.0006;14004.6;0.0003962;-0.5994;0.002838;0.00042919999999999997;0.0003045;-999.0;0.001287;0.0005194;-999.0
2369;40.45874166666667;0.727248888888889;0.00515;0.0012;9010.4;0.00309;0.0009;-999.0;0.00103;0.0005143;-999.0;0.00103;0.0005143;-999.0
2966;1.7911041666666563;0.8914099999999999;0.07057000000000001;0.0029;10342.8;0.025789999999999997;0.0017579999999999998;-999.0;0.0281;0.0018449999999999999;-999.0;0.01669;0.0014060000000000001;-999.0
2412;28.981366666666673;0.43742000000000003;0.003592;0.0011;4067.6;0.001347;0.0006757000000000001;-999.0;0.002245;0.0008642999999999999;-999.0;0.0;-1.099;0.002963
2413;28.940112499999998;0.5898227777777778;0.003689;0.0011;4007.1;0.00123;0.0006722000000000001;-999.0;0.0018449999999999999;0.0007944;-999.0;0.0006149;0.0004583;-999.0
2414;28.88998749999999;0.5798630555555555;0.0036710000000000002;0.0011;4062.4;0.0009179;0.0005445000000000001;-999.0;0.001376;0.00066;-999.0;0.001376;0.00066;-999.0
2415;16.974400000000003;1.0783141666666667;0.0009554;0.00035;12565.7;0.0;-0.3497;0.0009019;0.0006825000000000001;0.00029560000000000003;-999.0;0.000273;0.0001867;-999.0
2416;16.925062499999996;1.0006641666666667;0.001209;0.00037;12912.1;0.00011;0.0001135;-999.0;0.0003299;0.00019240000000000001;-999.0;0.0007697;0.000296;-999.0
2417;17.011120833333337;1.1374255555555555;0.001059;0.00035;13691.1;0.0001177;0.0001167;-999.0;0.0004707;0.0002333;-999.0;0.0004707;0.0002333;-999.0
2418;17.060437500000006;1.1086108333333333;0.003165;0.00057;13921.8;0.0008332000000000001;0.00029130000000000003;-999.0;0.0014990000000000001;0.0003927;-999.0;0.0008332000000000001;0.00029130000000000003;-999.0
2419;16.99867499999999;0.9252677777777777;0.001356;0.00041;12444.4;0.0007531;0.0003089;-999.0;0.0003013;0.0001966;-999.0;0.0003013;0.0001966;-999.0
2420;16.843400000000003;0.9273313888888889;0.0029980000000000002;0.00067;7580.2;0.0009994;0.0003776;-999.0;0.0014990000000000001;0.0004629;-999.0;0.0004998;0.000268;-999.0
2421;16.84407083333332;-0.3157902777777778;0.01273;0.0023;1544.7;0.0;-2.298;0.016890000000000002;0.010190000000000001;0.002081;-999.0;0.002547;0.0010400000000000001;-999.0
2422;16.770295833333336;-0.38780250000000005;0.007063;0.0017;3656.2;0.005298;0.0015;-999.0;0.001766;0.00084;-999.0;0.001413;-1.6980000000000002;0.01167
2423;16.730216666666678;-0.42012083333333333;0.0069180000000000005;0.0018;2975.7;0.0034590000000000003;0.001303;-999.0;0.001153;0.0007448;-999.0;0.002306;0.0010550000000000002;-999.0
2424;-30.03704166666671;0.29364416666666665;0.001451;0.00061;5782.4;0.0002903;0.0002719;-999.0;0.0008707000000000001;0.0004704;-999.0;0.0002903;0.0002719;-999.0
2425;-29.96935833333339;0.2471525;0.003638;0.00091;6044.8;0.001819;0.0006825000000000001;-999.0;0.001516;0.0006256;-999.0;0.0003032;0.0002673;-999.0
2426;-29.921629166666662;0.37413027777777774;0.0026609999999999997;0.00082;6123.3;0.00133;0.0005681;-999.0;0.0006652;0.0004041;-999.0;0.0006652;0.0004041;-999.0
3525;40.27214166666667;1.1036625;0.007896;0.00066;17603.4;0.003029;0.00040969999999999993;-999.0;0.002704;0.00038689999999999997;-999.0;0.002164;0.000349;-999.0
3526;40.354275;1.1678480555555557;0.001732;0.00035;22080.0;9.624e-05;8.273e-05;-999.0;0.0005772;0.00020360000000000002;-999.0;0.001058;0.00027360000000000004;-999.0
3527;40.25064583333332;1.2417775;0.0005734;0.00021;21484.9;0.0004096;0.000175;-999.0;0.0001911;-0.2098;0.0005413999999999999;0.00016380000000000002;0.00011079999999999998;-999.0
3528;40.344383333333326;1.080529722222222;0.0009482000000000001;0.00026000000000000003;21975.7;0.0003161;0.0001467;-999.0;0.0003161;0.0001467;-999.0;0.0003161;0.0001467;-999.0
3529;40.366487500000005;1.1390797222222222;0.0009673;0.00026000000000000003;22678.1;0.00017590000000000002;0.00011140000000000001;-999.0;0.00043979999999999996;0.0001733;-999.0;0.00035180000000000004;0.0001548;-999.0
3530;40.258437500000014;1.2450069444444445;0.001808;0.00033999999999999997;21663.4;0.000339;0.00014480000000000002;-999.0;0.000678;0.00020780000000000004;-999.0;0.000791;0.00022669999999999998;-999.0
4587;40.28579583333334;1.2696444444444444;0.001242;0.00032;17893.0;0.0006900000000000001;0.00023999999999999998;-999.0;0.000414;0.0001867;-999.0;0.000138;0.00010669999999999999;-999.0
3532;40.39463333333333;1.1403397222222222;0.010709999999999999;0.00079;22444.3;0.003198;0.00042860000000000006;-999.0;0.004717;0.0005211;-999.0;0.002798;0.0004034;-999.0
3533;40.386695833333334;1.1906669444444444;0.0006632000000000001;0.00022999999999999998;21961.6;0.0002947;0.00015519999999999998;-999.0;0.0001474;0.00010920000000000001;-999.0;0.00022109999999999998;0.0001322;-999.0
3534;40.39390833333334;1.1867830555555556;0.001067;0.00028;21456.4;0.00047430000000000004;-0.2797;0.0005878999999999999;0.00026680000000000003;0.00014;-999.0;0.0008007;0.000245;-999.0
2445;40.35799166666666;1.0201875;0.0045509999999999995;0.00062;12468.5;0.001517;0.0003617;-999.0;0.001517;0.0003617;-999.0;0.001517;0.0003617;-999.0
3536;40.34147083333335;1.276466111111111;0.0010710000000000001;0.00029;20720.5;0.00023799999999999998;0.0001381;-999.0;0.0004761;0.0001933;-999.0;0.000357;0.0001657;-999.0
4592;40.505562499999996;1.2347272222222223;0.013630000000000001;0.0014;6441.2;0.005678;0.0009130000000000001;-999.0;0.005678;0.0009130000000000001;-999.0;0.00227;0.0005782999999999999;-999.0
3538;40.45217500000001;1.3767502777777778;0.007622;0.0011;10364.6;0.0043560000000000005;0.0008067;-999.0;0.0028079999999999997;-1.099;0.007194;0.003266;0.0006967000000000001;-999.0
5000;6.819820833333324;1.1124197222222223;0.001051;0.00022999999999999998;27955.5;0.0004203;0.00014280000000000003;-999.0;0.0002101;0.00010309999999999999;-999.0;0.0004203;0.00014280000000000003;-999.0
5001;6.824616666666657;1.2010469444444445;0.002889;0.00035;27204.8;0.001155;-0.3497;0.0005459;0.001155;0.0002227;-999.0;0.0017329999999999997;0.0002705;-999.0
5002;6.87926250000001;1.1543630555555555;0.0015810000000000002;0.00027;29231.4;0.0003162;0.00011999999999999999;-999.0;0.0006956;0.00018;-999.0;0.0005692000000000001;0.000165;-999.0
5003;6.777129166666668;1.1154275;0.0007218;0.00018999999999999998;28180.2;0.0003007;0.0001242;-999.0;6.014e-05;5.408e-05;-999.0;0.0003609;0.0001315;-999.0
5004;6.76351249999999;1.1765269444444446;0.02263;0.0008699999999999999;27501.6;0.00139;0.00021749999999999997;-999.0;0.009101999999999999;0.0005528;-999.0;0.01214;0.0006343999999999999;-999.0
5005;6.889679166666667;1.1568224999999999;0.0027760000000000003;0.00033999999999999997;31251.1;0.0006247000000000001;0.0001619;-999.0;0.001527;0.000251;-999.0;0.0006247000000000001;0.0001619;-999.0
5006;6.810479166666653;1.2285586111111113;0.0008482000000000001;0.0002;28465.2;0.0003262;0.00012309999999999998;-999.0;0.00046639999999999995;-0.1998;0.0004308;0.000522;0.0001615;-999.0
5007;6.755983333333347;1.1116777777777778;0.001273;0.00025;27656.1;0.00019580000000000002;0.00010190000000000001;-999.0;0.0005875;0.00017590000000000002;-999.0;0.0004894999999999999;0.0001574;-999.0
5008;6.891500000000008;1.2057380555555555;0.001408;0.00025;29042.1;0.0003061;0.0001146;-999.0;0.000551;0.00015619999999999997;-999.0;0.000551;0.00015619999999999997;-999.0
5009;6.735904166666671;1.1499244444444443;0.001994;0.0003;26568.5;0.001451;0.00025289999999999997;-999.0;0.00036260000000000003;0.0001294;-999.0;0.00018130000000000002;8.824e-05;-999.0
5010;6.8682124999999985;1.07629;0.0006772999999999999;0.00018;34597.1;0.0002821;0.0001179;-999.0;0.0003385;0.00013030000000000002;-999.0;5.641e-05;5.214e-05;-999.0
5011;6.728966666666679;1.1281700000000001;0.0006147;0.00018;27822.8;7.683e-05;6.207e-05;-999.0;7.683e-05;6.207e-05;-999.0;0.00046110000000000004;0.00015519999999999998;-999.0
5012;6.849445833333334;1.2530611111111112;0.0030239999999999998;0.00036;29400.0;0.0009827;0.0002032;-999.0;0.001209;0.0002265;-999.0;0.0008316;0.0001916;-999.0
5013;6.917979166666669;1.1033308333333334;0.0006995;0.00018;35077.8;0.0001271;8e-05;-999.0;0.0002544;0.0001133;-999.0;0.0003179;0.00012670000000000002;-999.0
5014;6.845308333333321;1.2699075;0.0006529;0.00018;29082.1;0.00011870000000000001;-0.1798;0.0003922;0.0003562;0.0001364;-999.0;0.0002968;0.00011999999999999999;-999.0
5015;6.880012499999992;1.0323069444444444;0.0020280000000000003;0.00031;28405.7;0.0005595;0.0001661;-999.0;0.0009091000000000001;0.00021040000000000002;-999.0;0.0005595;0.0001661;-999.0
5017;6.96970833333333;1.1107605555555558;0.002665;0.00036;19745.8;0.001111;0.00023090000000000003;-999.0;0.0002222;0.00010190000000000001;-999.0;0.001333;0.00025810000000000004;-999.0
5020;6.750162499999988;1.0014786111111111;0.002454;0.00035;25360.1;0.0004907000000000001;0.00015859999999999998;-999.0;0.0009817;0.0002188;-999.0;0.0009817;0.0002188;-999.0
2467;6.658224999999987;1.2425941666666667;0.0005957000000000001;0.00022;27484.4;0.0004963999999999999;0.0001972;-999.0;0.0002383;-0.2198;0.0006563;9.925e-05;9.103e-05;-999.0
5021;6.657420833333333;1.255803611111111;0.0015119999999999999;0.0003;23402.9;0.001176;0.00027069999999999997;-999.0;0.000168;0.0001024;-999.0;0.000168;0.0001024;-999.0
5022;6.645783333333327;1.2464677777777777;0.001497;0.0003;23757.1;0.000449;0.0001674;-999.0;0.0005987;0.0001884;-999.0;0.000449;0.0001674;-999.0
5023;6.679183333333327;1.3062247222222223;0.04788;0.0017;4106.9;0.01105;0.0007727000000000001;-999.0;0.014730000000000002;0.0009272999999999999;-999.0;0.0221;0.001159;-999.0
2471;-43.61092916666672;0.47474083333333333;0.04348;0.0022;9747.3;0.01939;0.001467;-999.0;0.01407;0.0013039999999999998;-999.0;0.010020000000000001;0.001059;-999.0
2472;-43.55991250000005;0.5457944444444445;0.0017460000000000002;0.0005200000000000001;8922.2;0.0004987;0.0002766;-999.0;0.0004987;0.0002766;-999.0;0.0007478;0.00033739999999999996;-999.0
2473;-43.734229166666694;0.4893822222222222;0.0453;0.0025;2643.0;0.02265;0.00175;-999.0;0.01586;0.0015;-999.0;0.006797;0.001;-999.0
2474;-43.618962500000066;0.34106916666666665;0.001549;0.0005;9851.3;0.0007744;-0.4995;0.0017100000000000001;0.0007746000000000001;0.0003562;-999.0;0.0007746000000000001;0.0003562;-999.0
2475;-43.42635000000001;0.5851594444444445;0.008620000000000001;0.0013;7842.8;0.004104;0.0009285999999999999;-999.0;0.004515;0.0009285999999999999;-999.0;0.004311;-1.2990000000000002;0.002712
2476;-43.439025000000015;0.35018;0.0039700000000000004;0.00088;8060.4;0.002647;0.0006914;-999.0;0.0004412;0.0002829;-999.0;0.0008823;0.00040229999999999997;-999.0
2495;-49.52793333333335;0.4866361111111111;0.009035;0.0018;3581.7;0.004016;0.0012;-999.0;0.003013;0.001036;-999.0;0.002008;0.0008182;-999.0
5575;29.61800416666665;1.0769441666666666;0.00299;0.00078;5618.3;0.0003322;0.0002624;-999.0;0.0009966;0.00044669999999999996;-999.0;0.001661;0.0005815;-999.0
2497;29.71937916666667;1.0257166666666666;0.004725;0.0009;7793.9;0.0008593;0.0003738;-999.0;0.002148;0.0005953999999999999;-999.0;0.001718;0.0005331;-999.0
5577;29.72921249999999;1.080856388888889;0.0026550000000000002;0.00073;7084.8;0.001517;0.0005442;-999.0;0.0008297000000000001;-0.7293;0.00251;0.0011380000000000001;0.00047119999999999996;-999.0
2499;29.76089166666668;1.0706719444444444;0.0018850000000000002;0.00059;8089.6;0.0009427;0.0004237;-999.0;0.0007537;0.00038080000000000004;-999.0;0.0001885;0.00018769999999999998;-999.0
2500;29.537925;1.1013886111111113;0.003428;0.0008;5152.4;0.001372;0.0004923;-999.0;0.0020570000000000002;0.0006031000000000001;-999.0;0.0003428;-0.7992;0.004527000000000001
2501;29.538675000000012;1.1099944444444445;0.00355;0.0008300000000000001;4905.1;0.00355;0.0008300000000000001;-999.0;0.00213;-0.8292;0.007812999999999999;0.00035499999999999996;-0.8292;0.007812999999999999
2502;29.74853333333334;1.1541474999999999;0.0014939999999999999;0.00055;7972.6;0.0005978;0.0003488;-999.0;0.0005978;0.0003488;-999.0;0.000299;0.00024819999999999996;-999.0
2503;29.734687500000007;1.1798725;0.003654;0.00082;7661.8;0.0021920000000000004;0.0006117999999999999;-999.0;0.0014609999999999998;0.0004983;-999.0;0.000731;-0.8192;0.0024129999999999998
2504;29.791866666666664;1.0873269444444444;0.02441;0.002;8020.7;0.0138;0.001467;-999.0;0.007854;0.0011330000000000001;-999.0;0.0027600000000000003;0.0006667000000000001;-999.0
2505;31.13026666666667;1.368002777777778;0.03895;0.0068;1030.9;0.02337;0.005236;-999.0;0.006233;0.0027199999999999998;-999.0;0.009353;0.003332;-999.0
2506;31.07420833333333;1.3006783333333334;0.00692;0.0031;1043.0;0.004151;0.002373;-999.0;0.0027670000000000004;0.0019370000000000001;-999.0;0.001662;-3.097;0.009123000000000001
2507;30.639191666666676;-0.11063333333333333;0.002224;0.0009;4002.9;0.0004448;0.0003975;-999.0;0.0008897999999999999;0.0005549999999999999;-999.0;0.0008897999999999999;0.0005549999999999999;-999.0
2508;30.71123750000001;-0.15482333333333334;0.004722;0.0013;4045.1;0.002361;0.00091;-999.0;0.002361;0.00091;-999.0;0.001889;-1.2990000000000002;0.003899
2509;30.56122499999998;-0.2680272222222222;0.002902;0.0011;3806.7;0.0005803999999999999;0.0004982;-999.0;0.002322;0.0009706;-999.0;0.001161;-1.099;0.003836
2510;30.49803749999998;-0.24074361111111112;0.002314;0.0009699999999999999;3951.8;0.0015429999999999999;0.0008208;-999.0;0.0007714;0.0005671000000000001;-999.0;0.0009259;-0.969;0.005098
2511;30.641674999999992;0.049438888888888886;0.05279;0.0043;2913.2;0.01523;0.002304;-999.0;0.02843;0.003148;-999.0;0.009137000000000001;0.001766;-999.0
2512;30.55847916666667;-0.2970569444444444;0.007168000000000001;0.0017;3771.4;0.0020670000000000003;-1.6980000000000002;0.005265;0.003186;0.0011560000000000001;-999.0;0.003982;0.001292;-999.0
2540;33.572929166666654;-0.8345752777777778;0.000165;5.5e-05;140022.0;0.00010149999999999999;4.311e-05;-999.0;2.539e-05;2.155e-05;-999.0;3.808e-05;2.676e-05;-999.0
2542;33.67917916666667;-0.8750805555555556;0.00017680000000000001;5.7e-05;134864.0;8.835e-05;4.024e-05;-999.0;1.768e-05;1.844e-05;-999.0;7.07e-05;3.604e-05;-999.0
6028;33.723045833333344;-0.6339097222222222;0.0003637;7.8e-05;130032.0;0.00011479999999999999;4.446e-05;-999.0;0.000134;4.758e-05;-999.0;0.00011479999999999999;4.446e-05;-999.0
2585;33.66322916666667;-0.5887505555555556;0.00024639999999999997;7.2e-05;118144.0;7.58e-05;4.008e-05;-999.0;7.58e-05;4.008e-05;-999.0;9.476e-05;4.454e-05;-999.0
4896;57.21435416666665;-0.9263230555555555;0.0002114;7.2e-05;91898.3;3.844e-05;3.072e-05;-999.0;3.844e-05;3.072e-05;-999.0;0.0001345;5.76e-05;-999.0
2608;57.20836249999999;-0.9761538888888889;0.00029969999999999997;8.4e-05;89458.5;0.0002725;7.636e-05;-999.0;0.0001498;-0.08392000000000001;8.984e-05;2.725e-05;2.52e-05;-999.0
4904;57.26678333333331;-1.0025483333333334;0.00023819999999999996;7.6e-05;92851.1;0.0001099;5.251e-05;-999.0;5.497e-05;3.662e-05;-999.0;7.327e-05;4.284e-05;-999.0
3357;57.121116666666666;-0.8960863888888888;0.00027319999999999997;8.4e-05;87001.7;0.00013659999999999999;5.88e-05;-999.0;2.732e-05;2.596e-05;-999.0;0.0001093;5.269e-05;-999.0
2629;57.132424999999984;-1.0473747222222223;0.0005522;0.00011999999999999999;83351.2;4.601e-05;3.508e-05;-999.0;0.0002761;8.677e-05;-999.0;0.0002301;7.846e-05;-999.0
3380;57.055266666666654;-1.004126111111111;0.001056;0.00016999999999999999;67190.6;0.0003519;9.881e-05;-999.0;0.00046909999999999996;0.00011690000000000001;-999.0;0.0002346;8.075e-05;-999.0
4938;57.323825;-1.1439475;0.008667;0.0005200000000000001;17309.0;0.002667;0.00029079999999999997;-999.0;0.004667;0.000379;-999.0;0.001333;0.00020269999999999997;-999.0
2645;17.637200000000007;-1.320582222222222;0.0036420000000000003;0.0015;1997.4;0.0;-1.4980000000000002;0.01204;0.0;-1.4980000000000002;0.01204;0.0036420000000000003;0.0015;-999.0
2646;17.692629166666677;-1.3114355555555557;0.003286;0.0015;2141.6;0.0016420000000000002;0.001026;-999.0;0.0016420000000000002;0.001026;-999.0;0.003286;-1.4980000000000002;0.01086
2647;17.504829166666667;-1.501591388888889;0.012459999999999999;0.0029;2061.2;0.00277;0.001361;-999.0;0.00831;0.002367;-999.0;0.001385;0.0009469;-999.0
2648;-3.246399999999994;0.26577527777777776;0.0005482999999999999;0.00011;78748.2;0.00011420000000000001;5.077e-05;-999.0;0.0002056;6.769e-05;-999.0;0.00022850000000000002;7.108e-05;-999.0
2649;-3.2066416666666555;0.31895666666666667;0.025330000000000002;0.00059;81163.8;0.009892;0.00037;-999.0;0.009603;0.00036;-999.0;0.00584;0.00028;-999.0
2650;-3.2243583333333845;0.20960166666666669;0.00029079999999999997;8.5e-05;81594.8;2.077e-05;2.237e-05;-999.0;0.0001038;5.1e-05;-999.0;0.0001662;6.442e-05;-999.0
2651;-3.129979166666658;0.23720305555555557;0.00029019999999999995;8.8e-05;82069.8;1.707e-05;2.2e-05;-999.0;0.00017069999999999998;7.04e-05;-999.0;0.0001024;5.456e-05;-999.0
2652;-3.125241666666682;0.27074194444444444;0.0008731;0.00013000000000000002;77913.5;2.36e-05;2.194e-05;-999.0;7.079e-05;3.737e-05;-999.0;0.0007787000000000001;0.00012190000000000001;-999.0
2653;-3.1397666666666737;0.21736250000000001;0.0006147;0.00011;84044.0;0.00014340000000000002;5.186e-05;-999.0;0.0002049;6.207e-05;-999.0;0.0002663;7.071e-05;-999.0
2654;-3.1331749999999943;0.3179397222222222;0.0002611;8.6e-05;83683.0;0.00011420000000000001;5.676e-05;-999.0;8.158e-05;4.816e-05;-999.0;6.526e-05;4.3e-05;-999.0
2655;-3.1157875000000104;0.28366166666666665;0.0006263;0.00011999999999999999;81796.0;0.0001855;6.646e-05;-999.0;0.0001855;6.646e-05;-999.0;0.0002552;7.846e-05;-999.0
2656;-3.277729166666745;0.2617736111111111;0.002656;0.00021;83534.1;0.001284;0.00014539999999999998;-999.0;0.0008798;0.00012119999999999999;-999.0;0.0004926;8.885e-05;-999.0
2657;-3.1423416666667094;0.34050888888888886;0.00025939999999999996;8.4e-05;83880.5;0.0001038;5.269e-05;-999.0;7.787e-05;4.505e-05;-999.0;7.787e-05;4.505e-05;-999.0
2658;-3.2773500000000126;0.31697416666666667;0.00030230000000000003;8.9e-05;79362.3;7.554e-05;4.331e-05;-999.0;7.554e-05;4.331e-05;-999.0;0.0001511;5.933e-05;-999.0
