,A,A,A,A,B,B,B,B,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO
,RA,DEC,OBJID_A,pos_err,OBJID_B,ALPHA_J2000,DELTA_J2000,MAG_AUTO,Reliability,LR,duplicates,duplicates_LR,duplicates_R
OBJID_A,,,,,,,,,,,,,
1434,-17.997962500000032,0.06565138888888887,1434.0,5.0,1466067.0,-17.998606099766906,0.06565299309444128,20.27230453491211,0.8424822850768071,0.026377292339677127,1465877;1466119,0.002882089696967405;0.002049635146158753,0.09205302357911173;0.06546469134408124
1436,-18.001849999999987,-0.037685277777777776,1436.0,5.0,1457351.0,-18.003222636639464,-0.03661518510218738,19.07408905029297,0.3954389895697992,0.028598840767003288,1457025;1456951;1457023;1457027;1457080;1457118,0.006711666318330734;0.007958762740155442;0.004858180069019503;0.006327295537771285;0.0033813605869876333;0.014485646567941995,0.09280287158745781;0.11004659670765432;0.06717453456567192;0.08748813892668675;0.04675440605383819;0.20029446258889175
1437,-18.136537499999974,-0.15747388888888889,1437.0,5.0,1636404.0,-18.13553689135705,-0.15622081017788808,21.751523971557614,0.31806383037756514,0.007222310336878351,1636179;1636205;1636215,0.004363722411503179;0.003995361357515342;0.007125715747823173,0.19217427667432904;0.17595199843809242;0.31380989451001334
1438,-18.03006250000004,-0.11378472222222225,1438.0,5.0,1641195.0,-18.029600411017952,-0.11333064636912354,20.907638549804688,0.7036990413317104,0.016337278003572573,1641085;1641280,0.003735829060911079;0.0031431786542736244,0.16091415768082007;0.1353868009874696
1439,-18.254254166666726,-0.1392972222222222,1439.0,5.0,,,,,,,,,
1440,-17.942208333333387,0.05251416666666667,1440.0,5.0,1464923.0,-17.94254067560422,0.05259645676351421,20.68426513671875,0.8266436650739375,0.01831179330667912,1464879,0.003840185932212474,0.1733563349260625
1443,2.511441666666656,-1.0209463888888888,1443.0,5.0,,,,,,,,,
1444,2.661741666666672,-0.8614236111111111,1444.0,5.0,11683812.0,2.661968188235054,-0.862166118920702,19.54030418395996,0.6615350272269798,0.02947923253593161,11683554;11683602;11683890;11683944,0.0030084891240330478;0.005425844655205663;0.0034299335810431117;0.003218362019855559,0.06751264410134955;0.12175982829050297;0.0769701586415598;0.07222234173960804
1445,-38.05291250000005,0.8248077777777778,1445.0,5.0,4979262.0,-38.05380132972999,0.8265008280989814,23.253631591796875,1.0,0.0045892583252134566,,,
1446,-38.104683333333355,0.7201025,1446.0,5.0,4962557.0,-38.1049761534676,0.7191347553647357,19.165252685546875,1.0,0.030592882703041935,,,
1447,-38.14993750000002,0.7888463888888889,1447.0,5.0,4972918.0,-38.15099561047219,0.7872903885093493,20.420225143432614,0.5572616260725637,0.014517213557681763,4972950;4973061,0.004654772130889148;0.00687899804773145,0.1786793227467517;0.26405905118068473
1448,-38.01976250000007,0.6929980555555556,1448.0,5.0,4959072.0,-38.0183747751414,0.6930905502297062,20.676998138427734,0.4282978895518688,0.014618960784154911,4958836;4958670;4958726;4958734;4958938;4958991,0.005394615174850566;0.0013427164169107402;0.003013675212679933;0.0045352485605120625;0.0018558364987553717;0.003371641303654223,0.15804832699443813;0.03933813190420713;0.08829291988966848;0.1328710990979483;0.054371228400295867;0.09878040416157349
1449,-38.15161666666671,0.7411763888888888,1449.0,5.0,4965412.0,-38.15117741666091,0.7411096750588256,20.95989227294922,0.460577804301571,0.015254047974770292,4965107;4965279;4965561,0.006585193680839446;0.005299034838796748;0.005981096241980195,0.19883207732387415;0.1599980434706407;0.18059207490391413
1450,-37.93922500000008,0.8445091666666668,1450.0,5.0,,,,,,,,,
1451,-37.97183333333339,0.6938472222222223,1451.0,5.0,,,,,,,,,
1452,-38.14124166666676,0.8979702777777777,1452.0,5.0,4992459.0,-38.14031539154996,0.8975022764916927,20.22580909729004,0.8636503651829798,0.027014890309723583,4992378,0.004265001876740083,0.13634963481702017
1453,-37.95471666666674,0.9085852777777778,1453.0,5.0,4994151.0,-37.954038812944304,0.9076646009417764,20.235774993896484,0.7767472417695576,0.02564418134506703,4994050;4994185,0.0029388564502154826;0.004431796330996945,0.08901624157718194;0.13423651665326047
1454,-38.080925000000036,0.9504677777777776,1454.0,5.0,,,,,,,,,
1455,-38.087833333333386,0.6388966666666667,1455.0,5.0,4952330.0,-38.087361254480406,0.6387647886576383,21.54566192626953,0.5922858796541216,0.010237264917810253,4952043;4952401,0.0041799036142148305;0.0028671620074578585,0.24183196477680136;0.16588215556907704
1456,-38.027083333333394,0.6176372222222223,1456.0,5.0,4948178.0,-38.027246427127686,0.6162860390190578,26.029640197753906,0.4510981450892624,0.0073088334608347,4948529;4948385,0.006962636903210131;0.0019308429028129688,0.4297310383111999;0.1191708165995378
1457,-38.110166666666714,0.9681986111111112,1457.0,5.0,,,,,,,,,
1458,-22.55391666666668,-0.6408472222222222,1458.0,5.0,,,,,,,,,
1459,-22.65010416666672,-0.5183797222222223,1459.0,5.0,2654133.0,-22.65053499735132,-0.5176777800346131,18.99410820007324,1.0,0.03519544180438928,,,
1460,-22.49765833333339,-0.5643247222222223,1460.0,5.0,2391743.0,-22.49823519605616,-0.5638610356647956,20.61186981201172,0.6841266354712588,0.017591888591833006,2391382;2391434,0.0025203553641676953;0.005602130663714085,0.09801348084255491;0.21785988368618633
1461,-22.526158333333395,-0.6649822222222223,1461.0,5.0,,,,,,,,,
1462,-22.507837500000054,-0.6465580555555556,1462.0,5.0,,,,,,,,,
1463,-22.665179166666693,-0.4939877777777778,1463.0,5.0,2656826.0,-22.664931519500442,-0.4941747651849797,20.63118553161621,0.5637440806611551,0.01900395913303686,2656733,0.014706300158287581,0.43625591933884483
1464,-22.632600000000025,-0.4705638888888889,1464.0,5.0,2659917.0,-22.632807988879904,-0.4711936578129077,20.84343147277832,0.6285934584357349,0.01666315883816365,2659607;2659909,0.005448433994880758;0.0043970489839261235,0.20553425680951834;0.16587228475474675
1465,-22.674875000000046,-0.66743,1465.0,5.0,2636618.0,-22.67395106679948,-0.6676342231948242,19.96793937683105,0.727593516159599,0.02172980135953897,2636321;2636617,0.0036800433402754923;0.004455459040430109,0.1232213598858029;0.1491851239545981
1466,-22.57465416666668,-0.7102386111111111,1466.0,5.0,,,,,,,,,
1467,-22.654600000000013,-0.4656675,1467.0,5.0,2660804.0,-22.65434814689695,-0.46530370216755607,20.159591674804688,0.7326389418413244,0.03131261553283783,2660503;2660508;2660583,0.0031273134224522824;0.004572760574043992;0.0037268015686145795,0.07317151753831669;0.10699146051047541;0.08719808010988343
1468,-22.55025416666672,-0.7265266666666667,1468.0,5.0,,,,,,,,,
1469,10.698333333333323,-1.5231758333333332,1469.0,5.0,,,,,,,,,
1470,10.730829166666666,-1.5355244444444442,1470.0,5.0,,,,,,,,,
1471,10.832104166666653,-1.4613291666666666,1471.0,5.0,,,,,,,,,
1472,10.746170833333338,-1.5479188888888888,1472.0,5.0,,,,,,,,,
1473,10.562891666666673,-1.4594369444444444,1473.0,5.0,,,,,,,,,
1474,10.881887500000005,-1.4845350000000002,1474.0,5.0,,,,,,,,,
1475,2.8733875000000064,-0.8816777777777778,1475.0,5.0,11681711.0,2.873697407656167,-0.8815009456361197,20.292400360107425,0.6948676056147259,0.02632836341237341,11681261;11681352;11681650,0.0029743380184906088;0.006174453446311096;0.0024126002353568564,0.07849979525222246;0.16295838883025418;0.06367421030279748
1476,2.8901124999999865,-0.80862,1476.0,5.0,11690013.0,2.8893706055071715,-0.8082100899385165,22.47443389892578,0.5821890458065198,0.007367815005445739,11689905,0.005287550220876815,0.41781095419348024
1477,2.829291666666677,-0.9028494444444444,1477.0,5.0,,,,,,,,,
1478,2.807400000000001,-0.8416516666666667,1478.0,5.0,11686218.0,2.8082770925540084,-0.8409246723493379,20.57649803161621,1.0,0.015281216644072386,,,
1479,2.9960708333333343,-0.9171088888888888,1479.0,5.0,11677569.0,2.99678915898889,-0.9164197228680682,20.009721755981445,0.8940243955542602,0.02134173893037574,11677140,0.0025298008581383057,0.10597560444573988
1480,3.0262666666666576,-0.8882236111111109,1480.0,5.0,11681212.0,3.0258132565632416,-0.8875609917457035,18.98164367675781,0.6302477025085166,0.034220060945803696,11680651;11680795;11680859,0.006222639243430438;0.00699542844954555;0.006858080311448544,0.11460540917570419;0.12883824828282317;0.12630864003295605
1481,3.022529166666658,-0.9321777777777778,1481.0,5.0,,,,,,,,,
1482,2.7938499999999915,-0.7567019444444445,1482.0,5.0,11695822.0,2.7933642316984084,-0.7564218038676793,20.701539993286133,0.7774177502260124,0.017392976904154873,11695842,0.004979778154625755,0.22258224977398763
1483,3.037512499999991,-0.9298033333333332,1483.0,5.0,11675684.0,3.0365878650741074,-0.9314693583193198,21.24976348876953,0.4625130671178416,0.009049840180475811,11675809;11675909,0.007686103024364615;0.0028307259854379175,0.39281611753233087;0.14467081534982754
1484,2.8761374999999987,0.9646222222222222,1484.0,5.0,,,,,,,,,
1485,2.9365958333333424,0.9991141666666666,1485.0,5.0,,,,,,,,,
1486,2.8185249999999935,1.0138005555555556,1486.0,5.0,,,,,,,,,
1487,2.8909416666666634,1.102325,1487.0,5.0,,,,,,,,,
1488,2.7642041666666732,1.0089252777777775,1488.0,5.0,,,,,,,,,
1489,2.7626291666666702,0.9913263888888888,1489.0,5.0,,,,,,,,,
1490,2.7926583333333213,1.097975,1490.0,5.0,,,,,,,,,
1491,2.7306250000000034,0.9968661111111109,1491.0,5.0,,,,,,,,,
1492,2.8093000000000075,1.1579280555555556,1492.0,5.0,,,,,,,,,
1493,2.702366666666677,1.071044722222222,1493.0,5.0,,,,,,,,,
1494,-14.034708333333356,1.1143675000000002,1494.0,5.0,,,,,,,,,
1495,-14.045804166666699,1.149843333333333,1495.0,5.0,,,,,,,,,
1496,-14.006854166666699,1.016392222222222,1496.0,5.0,,,,,,,,,
1497,-14.102337500000033,1.2447419444444443,1497.0,5.0,,,,,,,,,
1498,-40.4278625,0.22135666666666667,1498.0,5.0,,,,,,,,,
1499,-40.44684583333333,0.19986500000000001,1499.0,5.0,,,,,,,,,
1500,-40.35217083333339,0.2369230555555556,1500.0,5.0,5317128.0,-40.35199621107921,0.23671968761335124,19.443634033203125,1.0,0.031277514089096375,,,
1501,-40.43024583333335,0.2885883333333333,1501.0,5.0,5320129.0,-40.42931643288205,0.2885363685135086,20.847999572753906,0.46321586256225666,0.015790870620835,5320120;5320111,0.009394764812217042;0.008904023184182146,0.27558987661634937;0.2611942608213939
1502,-40.47091666666665,0.27088222222222225,1502.0,5.0,5318989.0,-40.47177951850336,0.27049679716241576,19.904041290283203,0.4814835583619179,0.021656262477497933,5318912;5318839;5318943;5318974,0.004981394431815678;0.005348505272907306;0.006062645350262362;0.006929389752541182,0.11075131358086329;0.1189132867867983;0.13479075899471246;0.15406108227570806
1503,-40.328125,0.1158588888888889,1503.0,5.0,,,,,,,,,
1504,-40.49335833333333,0.13386777777777778,1504.0,5.0,,,,,,,,,
1505,-40.48563333333335,0.3014986111111111,1505.0,5.0,5320993.0,-40.484833730915,0.3023496706974685,20.37459754943848,0.5922368953308694,0.02066582189402835,5320899;5320777;5320826,0.007918280217393672;0.003868633403537947;0.002441783987211234,0.2269204542822543;0.11086650450358639;0.06997614588328982
1506,-40.29978333333338,0.31359444444444445,1506.0,5.0,,,,,,,,,
1507,-40.534470833333394,0.11282666666666667,1507.0,5.0,5309337.0,-40.533996972845785,0.11322220448490865,20.353660583496094,1.0,0.023947494558349405,,,
1508,-40.49262916666669,0.07547999999999999,1508.0,5.0,5306489.0,-40.49162962661819,0.0752526341019731,18.37844657897949,0.5454396347587728,0.034061655974440996,5306502,0.028386420409859846,0.45456036524122717
1509,-40.54235,0.34317277777777777,1509.0,5.0,,,,,,,,,
1510,-40.52826250000004,0.03315888888888889,1510.0,5.0,5303462.0,-40.528656515010255,0.03200332154609204,16.813053131103516,1.0,0.1033624463437443,,,
1511,31.56617499999999,-0.2915075,1511.0,5.0,,,,,,,,,
1512,31.487816666666674,-0.3657783333333333,1512.0,5.0,11954481.0,31.48769601932757,-0.366173830422804,23.107030868530273,1.0,0.0070477579754124105,,,
1513,31.445908333333332,-0.3204508333333333,1513.0,5.0,11959695.0,31.44633705637091,-0.32061623970623343,23.98572540283203,1.0,0.0051640761903182465,,,
1514,31.587170833333346,-0.3966002777777778,1514.0,5.0,11951108.0,31.587934350632125,-0.3963152082462246,22.03154182434082,1.0,0.009423605369345544,,,
1516,31.577274999999986,-0.4143588888888889,1516.0,5.0,11949264.0,31.57759393413177,-0.415443644855835,20.243043899536133,0.8274239775511317,0.025296611096564746,11949221,0.005276120396464183,0.1725760224488683
1517,31.5077125,-0.19419583333333326,1517.0,5.0,11972327.0,31.50714415019092,-0.1948348078234257,21.323223114013672,0.34390027249212823,0.012937012738674331,11972475;11972487;11972490;11972669,0.00487489179500043;0.004738344581073591;0.005468546451150376;0.009599705416738488,0.1295876142765612;0.12595782546626647;0.14536853697797206;0.2551857507870721
1518,31.61765833333334,-0.22212583333333333,1518.0,5.0,11969452.0,31.6183579067067,-0.2223773084633792,20.400861740112305,0.5721118509097205,0.022134704027538425,11969419;11969435,0.01126930444387449;0.0052854610656047595,0.2912757548431141;0.13661239424716554
1519,31.46797916666665,-0.4353241666666667,1519.0,5.0,11947078.0,31.46879981542815,-0.4348271492518012,24.39743423461914,0.5627882505940983,0.004327125598559046,11947113,0.003361602078309094,0.4372117494059017
1520,31.60852083333333,-0.44084083333333335,1520.0,5.0,11946621.0,31.61019893345466,-0.4404105020251814,19.48295021057129,0.8154104462963844,0.02085895822677119,11946370;11946281,0.002325814866796107;0.0023961577388903,0.09091986847660236;0.0936696852270132
1521,31.42242083333332,-0.21493222222222225,1521.0,5.0,,,,,,,,,
1522,31.52530833333333,-0.1617472222222222,1522.0,5.0,11976378.0,31.52573162762621,-0.16187031505917576,18.77696228027344,0.8452757967666711,0.03031279166926426,11976082,0.005548629875296737,0.15472420323332894
1523,31.64392083333334,-0.43698472222222223,1523.0,5.0,11947091.0,31.643621468600227,-0.4367607429324009,20.31239891052246,1.0,0.025599610738034292,,,
1524,31.539254166666666,-0.1515836111111111,1524.0,5.0,11977312.0,31.538654444999107,-0.15151261311368114,21.195466995239254,0.686677650511475,0.013921009257799752,11977186,0.006351980910775889,0.31332234948852505
1525,31.712491666666665,-0.3039338888888889,1525.0,5.0,11961467.0,31.71314777487939,-0.30450585960263626,23.93808174133301,1.0,0.004987352037280632,,,
1526,31.69986666666665,-0.24447416666666666,1526.0,5.0,11967384.0,31.700168074500308,-0.2446900279546952,20.80413627624512,0.8336882764592785,0.017026428650992104,11967204,0.0033965869194130774,0.16631172354072152
1527,31.72188750000001,-0.34324027777777777,1527.0,5.0,11957063.0,31.721980798832412,-0.3435379098127513,22.026287078857425,0.47798796581999836,0.010259199419705557,11956883;11956963;11957285,0.001763540995161321;0.005898564767893631;0.0035419954719028072,0.082165414515505;0.2748209542790919;0.16502566538540478
1528,31.75159583333334,-0.2991630555555556,1528.0,5.0,,,,,,,,,
1529,31.74635833333332,-0.3704469444444444,1529.0,5.0,11954063.0,31.74605945311769,-0.3701882721380589,20.40324592590332,0.7003842722302162,0.023210028968630184,11953789;11953913,0.004165483245721732;0.005763480034464676,0.12569734210522;0.17391838566456386
1530,31.752649999999992,-0.2770133333333333,1530.0,5.0,11964452.0,31.75250632085553,-0.2762141941439382,21.368513107299805,0.5396573720175797,0.013474085933220548,11964209;11964213,0.007032806029206466;0.0044609610344586124,0.28167444073319825;0.17866818724922212
1531,-19.880350000000018,-1.1155094444444444,1531.0,5.0,,,,,,,,,
1532,-19.968066666666687,-1.077666111111111,1532.0,5.0,,,,,,,,,
1533,-19.767745833333322,-1.1283572222222222,1533.0,5.0,,,,,,,,,
1534,-19.928383333333386,-1.2453961111111111,1534.0,5.0,,,,,,,,,
1535,-19.70729166666672,-1.0897441666666663,1535.0,5.0,,,,,,,,,
1536,42.43429583333332,0.7461888888888888,1536.0,5.0,15033485.0,42.43338102025045,0.7458168543572881,21.176837921142575,0.5251129005090079,0.01281281063805879,15033541;15033445;15033508,0.004143472043462626;0.005064600576660137;0.00237922312968083,0.16981368759620488;0.20756469238918882;0.09750871950559828
1537,42.47253333333333,0.8137972222222223,1537.0,5.0,15039742.0,42.47182896160816,0.8152335735992328,21.61505699157715,0.3459430680750575,0.0074175486884703904,15039530;15039374;15039720,0.0037510884891520783;0.0033996000946132235;0.006873292774150563,0.17494500070829996;0.15855212231863045;0.3205598088980121
1538,42.4235875,0.7195352777777778,1538.0,5.0,15030769.0,42.425436599301364,0.7195631513923629,21.910375595092773,0.3766070379054175,0.007124429812033136,15030890;14937991;15030688,0.003398584385538147;0.004146479742728695;0.004247916237845422,0.17965378735956197;0.21918855190437078;0.22455062283064975
1539,42.34678333333332,0.7325819444444445,1539.0,5.0,14938961.0,42.346855380077,0.7314384730628222,20.701753616333008,0.5749410210251443,0.015277295161407129,14939010;14938842;14938939,0.0040719139867757;0.0032947584767439395;0.003927966891359896,0.1532411569161407;0.12399392579883456;0.14782389625988043
1540,42.327808333333344,0.8383116666666667,1540.0,5.0,14948668.0,42.32853904521578,0.8383863742891083,20.91168975830078,0.8562461770308295,0.01599447288895695,14948485,0.0026852868787541804,0.14375382296917058
1541,42.313416666666654,0.7555930555555556,1541.0,5.0,14941317.0,42.313960462850865,0.7562679178209053,20.007476806640625,0.6521516755545624,0.02199578981649724,14941013;14941137,0.007317011396631584;0.004415226546353569,0.21694157300894829;0.13090675143648917
1542,42.40775416666665,0.9208172222222222,1542.0,5.0,,,,,,,,,
1543,42.282366666666654,0.7351099999999999,1543.0,5.0,14939197.0,42.283041131086705,0.7350282334299836,23.25850486755371,0.6279031908674586,0.006919586770179941,14939201,0.004100562308247926,0.3720968091325414
1544,42.55220833333335,0.7337997222222221,1544.0,5.0,15032320.0,42.55252800679554,0.7338200801932067,20.58475685119629,0.4839149931861523,0.017998976289959494,15032078;15032109;15032234;15032307;15032330;15032365,0.0036208658125445447;0.00341932003962391;0.0032097661428778816;0.003976309999424825;0.0019209193358380118;0.0030483425365711737,0.09734949514783812;0.09193079689753857;0.08629679466972552;0.10690585927106767;0.05164525205979321;0.08195680876788451
1545,42.4535875,0.9488513888888888,1545.0,5.0,,,,,,,,,
1546,42.22528333333332,0.8168861111111111,1546.0,5.0,14946720.0,42.22424796699744,0.8159492971618063,22.07624053955078,1.0,0.007159897578499193,,,
1547,42.282916666666665,0.6539766666666667,1547.0,5.0,,,,,,,,,
1548,2.7113583333333224,-0.5262961111111112,1548.0,5.0,11722057.0,2.7122921103573727,-0.5258773497174913,19.173364639282227,0.7593558421488841,0.02943979099616355,11721790;11721978,0.005537081177059101;0.0037925549676189204,0.14282081488962922;0.09782334296148683
1549,2.6767833333333333,-0.5636272222222223,1549.0,5.0,11717488.0,2.6769886135731857,-0.5631496596622249,21.662845611572266,1.0,0.009899816616519598,,,
1550,2.6664208333333197,-0.6381769444444444,1550.0,5.0,11708775.0,2.6657857706550114,-0.6379294800591433,23.761371612548828,0.5168626921324257,0.005426579671495916,11708832,0.005072494365183769,0.4831373078675743
1551,2.8119333333333434,-0.62137,1551.0,5.0,11710674.0,2.8136140883784657,-0.6218622257820455,21.36920928955078,1.0,0.009868196963993886,,,
1552,2.643791666666658,-0.48705,1552.0,5.0,,,,,,,,,
1553,2.5908458333333333,-0.6158388888888888,1553.0,5.0,11711468.0,2.5922572220096383,-0.6169585299236757,18.476720809936523,0.7792788017419366,0.02965168942618959,11711327;11711372,0.004126531475551084;0.004271947227956436,0.10844975668663182;0.11227144157143154
